,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2015-01-07 09:00:00+00:00,89.0,235.0,,283.0,92.0,,24.0
2015-01-07 10:00:00+00:00,88.0,235.0,,232.0,90.0,,23.0
2015-01-07 11:00:00+00:00,,,,,,,21.0
2015-01-07 12:00:00+00:00,89.0,235.0,,248.0,92.0,,17.0
2015-01-07 13:00:00+00:00,91.0,235.0,,249.0,94.0,,22.0
2015-01-07 14:00:00+00:00,94.0,235.0,,336.0,95.0,,26.0
2015-01-07 15:00:00+00:00,94.0,235.0,,765.0,95.0,,32.0
2015-01-07 16:00:00+00:00,94.0,235.0,,799.0,96.0,,34.0
2015-01-07 17:00:00+00:00,94.0,235.0,,508.0,96.0,,33.0
2015-01-07 18:00:00+00:00,94.0,235.0,,510.0,96.0,,32.0
2015-01-07 19:00:00+00:00,97.0,235.0,,149.0,99.0,,31.0
2015-01-07 20:00:00+00:00,94.0,228.0,,2.0,95.0,,30.0
2015-01-07 21:00:00+00:00,91.0,228.0,,0.0,92.0,,31.0
2015-01-07 22:00:00+00:00,91.0,228.0,,0.0,92.0,,28.0
2015-01-07 23:00:00+00:00,91.0,228.0,,0.0,92.0,,30.0
2015-01-08 00:00:00+00:00,91.0,228.0,,0.0,91.0,,32.0
2015-01-08 01:00:00+00:00,90.0,228.0,,0.0,91.0,,31.0
2015-01-08 02:00:00+00:00,93.0,228.0,,0.0,94.0,,33.0
2015-01-08 03:00:00+00:00,95.0,228.0,,0.0,96.0,,31.0
2015-01-08 04:00:00+00:00,96.0,227.0,,0.0,96.0,,34.0
2015-01-08 05:00:00+00:00,96.0,228.0,,151.0,96.0,,34.0
2015-01-08 06:00:00+00:00,94.0,221.0,,356.0,93.0,,33.0
2015-01-08 07:00:00+00:00,96.0,180.0,,268.0,93.0,,32.0
2015-01-08 08:00:00+00:00,96.0,179.0,,249.0,93.0,,32.0
2015-01-08 09:00:00+00:00,94.0,178.0,,201.0,93.0,,39.0
2015-01-08 10:00:00+00:00,93.0,179.0,,140.0,92.0,,40.0
2015-01-08 11:00:00+00:00,94.0,179.0,,140.0,93.0,,41.0
2015-01-08 12:00:00+00:00,94.0,178.0,,167.0,93.0,,42.0
2015-01-08 13:00:00+00:00,95.0,179.0,,287.0,94.0,,41.0
2015-01-08 14:00:00+00:00,94.0,60.0,,471.0,95.0,,40.0
2015-01-08 15:00:00+00:00,94.0,0.0,,596.0,95.0,,40.0
2015-01-08 16:00:00+00:00,94.0,0.0,,598.0,96.0,,38.0
2015-01-08 17:00:00+00:00,95.0,0.0,,537.0,96.0,,37.0
2015-01-08 18:00:00+00:00,95.0,0.0,,456.0,97.0,,36.0
2015-01-08 19:00:00+00:00,95.0,0.0,,271.0,97.0,,28.0
2015-01-08 20:00:00+00:00,95.0,0.0,,3.0,96.0,,22.0
2015-01-08 21:00:00+00:00,92.0,0.0,,0.0,94.0,,25.0
2015-01-08 22:00:00+00:00,91.0,0.0,,0.0,93.0,,18.0
2015-01-08 23:00:00+00:00,92.0,0.0,,0.0,96.0,,10.0
2015-01-09 00:00:00+00:00,91.0,0.0,,0.0,94.0,,8.0
2015-01-09 01:00:00+00:00,92.0,0.0,,0.0,95.0,,11.0
2015-01-09 02:00:00+00:00,93.0,0.0,,7.0,97.0,,11.0
2015-01-09 03:00:00+00:00,94.0,0.0,,1.0,96.0,,25.0
2015-01-09 04:00:00+00:00,98.0,0.0,,12.0,99.0,,31.0
2015-01-09 05:00:00+00:00,100.0,0.0,,163.0,101.0,,36.0
2015-01-09 06:00:00+00:00,98.0,0.0,,391.0,98.0,,34.0
2015-01-09 07:00:00+00:00,94.0,0.0,,257.0,94.0,,34.0
2015-01-09 08:00:00+00:00,97.0,0.0,,249.0,98.0,,33.0
2015-01-09 09:00:00+00:00,94.0,0.0,,249.0,96.0,,30.0
2015-01-09 10:00:00+00:00,91.0,0.0,,204.0,94.0,,25.0
2015-01-09 11:00:00+00:00,91.0,0.0,,226.0,94.0,,31.0
2015-01-09 12:00:00+00:00,91.0,0.0,,265.0,94.0,,22.0
2015-01-09 13:00:00+00:00,92.0,0.0,,272.0,95.0,,15.0
2015-01-09 14:00:00+00:00,93.0,0.0,,376.0,96.0,,10.0
2015-01-09 15:00:00+00:00,94.0,0.0,,472.0,97.0,,6.0
2015-01-09 16:00:00+00:00,96.0,0.0,,468.0,97.0,,3.0
2015-01-09 17:00:00+00:00,97.0,0.0,,397.0,97.0,,4.0
2015-01-09 18:00:00+00:00,97.0,0.0,,363.0,97.0,,3.0
2015-01-09 19:00:00+00:00,97.0,0.0,,205.0,98.0,,2.0
2015-01-09 20:00:00+00:00,95.0,0.0,,4.0,97.0,,3.0
2015-01-09 21:00:00+00:00,92.0,0.0,,0.0,95.0,,2.0
2015-01-09 22:00:00+00:00,90.0,0.0,,0.0,93.0,,3.0
2015-01-09 23:00:00+00:00,90.0,0.0,,0.0,93.0,,7.0
2015-01-10 00:00:00+00:00,89.0,0.0,,0.0,93.0,,5.0
2015-01-10 01:00:00+00:00,89.0,0.0,,0.0,93.0,,4.0
2015-01-10 02:00:00+00:00,92.0,0.0,,0.0,95.0,,2.0
2015-01-10 03:00:00+00:00,93.0,0.0,,3.0,96.0,,3.0
2015-01-10 04:00:00+00:00,94.0,0.0,,180.0,96.0,,2.0
2015-01-10 05:00:00+00:00,94.0,0.0,,358.0,96.0,,1.0
2015-01-10 06:00:00+00:00,95.0,0.0,,400.0,96.0,,0.0
2015-01-10 07:00:00+00:00,95.0,0.0,,504.0,96.0,,1.0
2015-01-10 08:00:00+00:00,94.0,0.0,,564.0,96.0,,0.0
2015-01-10 09:00:00+00:00,93.0,0.0,,591.0,95.0,,2.0
2015-01-10 10:00:00+00:00,92.0,0.0,,572.0,94.0,,6.0
2015-01-10 11:00:00+00:00,92.0,0.0,,560.0,94.0,,10.0
2015-01-10 12:00:00+00:00,92.0,0.0,,520.0,94.0,,16.0
2015-01-10 13:00:00+00:00,92.0,0.0,,452.0,94.0,,20.0
2015-01-10 14:00:00+00:00,91.0,0.0,,469.0,94.0,,27.0
2015-01-10 15:00:00+00:00,93.0,0.0,,516.0,95.0,,35.0
2015-01-10 16:00:00+00:00,94.0,0.0,,456.0,95.0,,37.0
2015-01-10 17:00:00+00:00,95.0,0.0,,434.0,95.0,,36.0
2015-01-10 18:00:00+00:00,96.0,0.0,,380.0,96.0,,40.0
2015-01-10 19:00:00+00:00,95.0,0.0,,235.0,96.0,,42.0
2015-01-10 20:00:00+00:00,92.0,0.0,,22.0,95.0,,41.0
2015-01-10 21:00:00+00:00,88.0,0.0,,18.0,92.0,,40.0
2015-01-10 22:00:00+00:00,86.0,0.0,,1.0,92.0,,42.0
2015-01-10 23:00:00+00:00,86.0,0.0,,0.0,92.0,,41.0
2015-01-11 00:00:00+00:00,85.0,0.0,,0.0,92.0,,41.0
2015-01-11 01:00:00+00:00,85.0,0.0,,0.0,91.0,,38.0
2015-01-11 02:00:00+00:00,87.0,0.0,,0.0,94.0,,38.0
2015-01-11 03:00:00+00:00,88.0,0.0,,0.0,94.0,,33.0
2015-01-11 04:00:00+00:00,91.0,0.0,,0.0,95.0,,32.0
2015-01-11 05:00:00+00:00,92.0,0.0,,36.0,94.0,,26.0
2015-01-11 06:00:00+00:00,93.0,0.0,,86.0,94.0,,25.0
2015-01-11 07:00:00+00:00,94.0,0.0,,215.0,94.0,,33.0
2015-01-11 08:00:00+00:00,93.0,0.0,,298.0,93.0,,39.0
2015-01-11 09:00:00+00:00,93.0,0.0,,359.0,94.0,,39.0
2015-01-11 10:00:00+00:00,92.0,0.0,,374.0,94.0,,38.0
2015-01-11 11:00:00+00:00,92.0,0.0,,378.0,94.0,,37.0
2015-01-11 12:00:00+00:00,92.0,0.0,,371.0,94.0,,29.0
2015-01-11 13:00:00+00:00,92.0,0.0,,378.0,94.0,,30.0
2015-01-11 14:00:00+00:00,94.0,0.0,,509.0,96.0,,27.0
2015-01-11 15:00:00+00:00,96.0,0.0,,644.0,99.0,,20.0
2015-01-11 16:00:00+00:00,99.0,0.0,,648.0,102.0,,20.0
2015-01-11 17:00:00+00:00,99.0,0.0,,638.0,102.0,,22.0
2015-01-11 18:00:00+00:00,97.0,0.0,,540.0,99.0,,21.0
2015-01-11 19:00:00+00:00,100.0,0.0,,429.0,102.0,,21.0
2015-01-11 20:00:00+00:00,98.0,0.0,,170.0,100.0,,20.0
2015-01-11 21:00:00+00:00,94.0,0.0,,2.0,95.0,,21.0
2015-01-11 22:00:00+00:00,95.0,0.0,,0.0,96.0,,20.0
2015-01-11 23:00:00+00:00,90.0,0.0,,0.0,91.0,,21.0
2015-01-12 00:00:00+00:00,91.0,0.0,,0.0,92.0,,24.0
2015-01-12 01:00:00+00:00,89.0,18.0,,0.0,89.0,,22.0
2015-01-12 02:00:00+00:00,92.0,18.0,,0.0,92.0,,19.0
2015-01-12 03:00:00+00:00,92.0,26.0,,0.0,93.0,,20.0
2015-01-12 04:00:00+00:00,95.0,55.0,,440.0,94.0,,20.0
2015-01-12 05:00:00+00:00,104.0,202.0,,609.0,103.0,,16.0
2015-01-12 06:00:00+00:00,104.0,356.0,,787.0,103.0,,10.0
2015-01-12 07:00:00+00:00,96.0,459.0,,617.0,92.0,,5.0
2015-01-12 08:00:00+00:00,95.0,505.0,,532.0,91.0,,4.0
2015-01-12 09:00:00+00:00,95.0,533.0,,489.0,92.0,,4.0
2015-01-12 10:00:00+00:00,95.0,544.0,,520.0,91.0,,5.0
2015-01-12 11:00:00+00:00,95.0,567.0,,345.0,91.0,,4.0
2015-01-12 12:00:00+00:00,96.0,630.0,,191.0,92.0,,6.0
2015-01-12 13:00:00+00:00,96.0,870.0,,288.0,92.0,,9.0
2015-01-12 14:00:00+00:00,95.0,912.0,,670.0,94.0,,14.0
2015-01-12 15:00:00+00:00,96.0,910.0,,704.0,94.0,,15.0
2015-01-12 16:00:00+00:00,98.0,910.0,,406.0,95.0,,26.0
2015-01-12 17:00:00+00:00,97.0,901.0,,238.0,94.0,,32.0
2015-01-12 18:00:00+00:00,95.0,656.0,,1.0,94.0,,32.0
2015-01-12 19:00:00+00:00,92.0,441.0,,0.0,94.0,,32.0
2015-01-12 20:00:00+00:00,90.0,108.0,,0.0,93.0,,33.0
2015-01-12 21:00:00+00:00,87.0,49.0,,0.0,91.0,,33.0
2015-01-12 22:00:00+00:00,85.0,49.0,,0.0,90.0,,31.0
2015-01-12 23:00:00+00:00,84.0,49.0,,0.0,90.0,,31.0
2015-01-13 00:00:00+00:00,83.0,49.0,,0.0,89.0,,31.0
2015-01-13 01:00:00+00:00,82.0,49.0,,0.0,89.0,,30.0
2015-01-13 02:00:00+00:00,84.0,49.0,,0.0,92.0,,27.0
2015-01-13 03:00:00+00:00,85.0,49.0,,0.0,91.0,,30.0
2015-01-13 04:00:00+00:00,91.0,173.0,,65.0,94.0,,30.0
2015-01-13 05:00:00+00:00,95.0,357.0,,24.0,93.0,,30.0
2015-01-13 06:00:00+00:00,95.0,493.0,,156.0,92.0,,29.0
2015-01-13 07:00:00+00:00,95.0,630.0,,20.0,92.0,,30.0
2015-01-13 08:00:00+00:00,95.0,602.0,,1.0,91.0,,28.0
2015-01-13 09:00:00+00:00,95.0,630.0,,0.0,91.0,,30.0
2015-01-13 10:00:00+00:00,95.0,768.0,,0.0,91.0,,26.0
2015-01-13 11:00:00+00:00,95.0,804.0,,86.0,91.0,,21.0
2015-01-13 12:00:00+00:00,95.0,818.0,,1.0,91.0,,10.0
2015-01-13 13:00:00+00:00,97.0,685.0,,1.0,93.0,,11.0
2015-01-13 14:00:00+00:00,95.0,827.0,,173.0,93.0,,13.0
2015-01-13 15:00:00+00:00,96.0,888.0,,119.0,94.0,,10.0
2015-01-13 16:00:00+00:00,98.0,692.0,,1.0,95.0,,21.0
2015-01-13 17:00:00+00:00,98.0,504.0,,0.0,95.0,,30.0
2015-01-13 18:00:00+00:00,97.0,415.0,,0.0,95.0,,34.0
2015-01-13 19:00:00+00:00,94.0,298.0,,32.0,95.0,,39.0
2015-01-13 20:00:00+00:00,91.0,159.0,,105.0,99.0,,39.0
2015-01-13 21:00:00+00:00,91.0,49.0,,0.0,99.0,,36.0
2015-01-13 22:00:00+00:00,89.0,49.0,,0.0,97.0,,32.0
2015-01-13 23:00:00+00:00,85.0,49.0,,0.0,92.0,,30.0
2015-01-14 00:00:00+00:00,85.0,49.0,,0.0,92.0,,26.0
2015-01-14 01:00:00+00:00,87.0,49.0,,0.0,96.0,,22.0
2015-01-14 02:00:00+00:00,88.0,49.0,,0.0,99.0,,20.0
2015-01-14 03:00:00+00:00,90.0,54.0,,1.0,99.0,,19.0
2015-01-14 04:00:00+00:00,95.0,115.0,,170.0,98.0,,10.0
2015-01-14 05:00:00+00:00,99.0,270.0,,175.0,97.0,,8.0
2015-01-14 06:00:00+00:00,98.0,362.0,,250.0,96.0,,14.0
2015-01-14 07:00:00+00:00,97.0,475.0,,161.0,93.0,,15.0
2015-01-14 08:00:00+00:00,96.0,465.0,,67.0,93.0,,18.0
2015-01-14 09:00:00+00:00,96.0,444.0,,35.0,93.0,,20.0
2015-01-14 10:00:00+00:00,95.0,427.0,,1.0,91.0,,18.0
2015-01-14 11:00:00+00:00,96.0,424.0,,0.0,92.0,,24.0
2015-01-14 12:00:00+00:00,96.0,424.0,,0.0,92.0,,20.0
2015-01-14 13:00:00+00:00,98.0,424.0,,0.0,94.0,,13.0
2015-01-14 14:00:00+00:00,80.0,419.0,,181.0,96.0,,13.0
2015-01-14 15:00:00+00:00,79.0,316.0,,349.0,96.0,,10.0
2015-01-14 16:00:00+00:00,79.0,166.0,,405.0,97.0,,9.0
2015-01-14 17:00:00+00:00,83.0,133.0,,310.0,97.0,,16.0
2015-01-14 18:00:00+00:00,87.0,134.0,,341.0,97.0,,25.0
2015-01-14 19:00:00+00:00,90.0,134.0,,338.0,97.0,,31.0
2015-01-14 20:00:00+00:00,92.0,98.0,,173.0,96.0,,23.0
2015-01-14 21:00:00+00:00,90.0,49.0,,1.0,93.0,,16.0
2015-01-14 22:00:00+00:00,88.0,49.0,,0.0,92.0,,22.0
2015-01-14 23:00:00+00:00,88.0,50.0,,0.0,93.0,,25.0
2015-01-15 00:00:00+00:00,87.0,50.0,,0.0,94.0,,24.0
2015-01-15 01:00:00+00:00,88.0,50.0,,0.0,94.0,,20.0
2015-01-15 02:00:00+00:00,91.0,50.0,,0.0,96.0,,20.0
2015-01-15 03:00:00+00:00,93.0,51.0,,0.0,97.0,,16.0
2015-01-15 04:00:00+00:00,95.0,139.0,,102.0,97.0,,19.0
2015-01-15 05:00:00+00:00,96.0,272.0,,331.0,97.0,,17.0
2015-01-15 06:00:00+00:00,95.0,322.0,,598.0,96.0,,15.0
2015-01-15 07:00:00+00:00,94.0,466.0,,381.0,96.0,,10.0
2015-01-15 08:00:00+00:00,93.0,480.0,,376.0,96.0,,9.0
2015-01-15 09:00:00+00:00,92.0,480.0,,344.0,95.0,,10.0
2015-01-15 10:00:00+00:00,91.0,454.0,,282.0,95.0,,10.0
2015-01-15 11:00:00+00:00,90.0,427.0,,315.0,95.0,,13.0
2015-01-15 12:00:00+00:00,91.0,448.0,,335.0,96.0,,18.0
2015-01-15 13:00:00+00:00,92.0,464.0,,379.0,97.0,,17.0
2015-01-15 14:00:00+00:00,93.0,317.0,,641.0,98.0,,17.0
2015-01-15 15:00:00+00:00,95.0,166.0,,763.0,98.0,,24.0
2015-01-15 16:00:00+00:00,95.0,105.0,,790.0,98.0,,29.0
2015-01-15 17:00:00+00:00,96.0,105.0,,676.0,99.0,,30.0
2015-01-15 18:00:00+00:00,96.0,94.0,,458.0,99.0,,36.0
2015-01-15 19:00:00+00:00,96.0,84.0,,308.0,99.0,,37.0
2015-01-15 20:00:00+00:00,96.0,84.0,,159.0,99.0,,37.0
2015-01-15 21:00:00+00:00,93.0,51.0,,0.0,97.0,,38.0
2015-01-15 22:00:00+00:00,93.0,49.0,,0.0,96.0,,36.0
2015-01-15 23:00:00+00:00,91.0,49.0,,0.0,96.0,,35.0
2015-01-16 00:00:00+00:00,90.0,49.0,,0.0,96.0,,38.0
2015-01-16 01:00:00+00:00,90.0,49.0,,0.0,95.0,,39.0
2015-01-16 02:00:00+00:00,91.0,49.0,,0.0,97.0,,40.0
2015-01-16 03:00:00+00:00,92.0,49.0,,0.0,98.0,,40.0
2015-01-16 04:00:00+00:00,93.0,81.0,,73.0,98.0,,38.0
2015-01-16 05:00:00+00:00,95.0,104.0,,415.0,99.0,,38.0
2015-01-16 06:00:00+00:00,95.0,104.0,,681.0,98.0,,39.0
2015-01-16 07:00:00+00:00,95.0,104.0,,723.0,99.0,,38.0
2015-01-16 08:00:00+00:00,94.0,104.0,,744.0,98.0,,38.0
2015-01-16 09:00:00+00:00,92.0,104.0,,731.0,95.0,,38.0
2015-01-16 10:00:00+00:00,92.0,104.0,,684.0,96.0,,39.0
2015-01-16 11:00:00+00:00,92.0,104.0,,702.0,97.0,,40.0
2015-01-16 12:00:00+00:00,91.0,104.0,,617.0,96.0,,40.0
2015-01-16 13:00:00+00:00,92.0,104.0,,600.0,98.0,,39.0
2015-01-16 14:00:00+00:00,93.0,105.0,,698.0,99.0,,39.0
2015-01-16 15:00:00+00:00,94.0,104.0,,785.0,100.0,,39.0
2015-01-16 16:00:00+00:00,95.0,104.0,,866.0,100.0,,36.0
2015-01-16 17:00:00+00:00,96.0,104.0,,748.0,100.0,,36.0
2015-01-16 18:00:00+00:00,96.0,98.0,,458.0,100.0,,36.0
2015-01-16 19:00:00+00:00,97.0,49.0,,413.0,101.0,,33.0
2015-01-16 20:00:00+00:00,96.0,0.0,,334.0,100.0,,32.0
2015-01-16 21:00:00+00:00,93.0,0.0,,37.0,98.0,,28.0
2015-01-16 22:00:00+00:00,91.0,0.0,,0.0,96.0,,20.0
2015-01-16 23:00:00+00:00,89.0,0.0,,0.0,94.0,,13.0
2015-01-17 00:00:00+00:00,88.0,0.0,,0.0,94.0,,13.0
2015-01-17 01:00:00+00:00,88.0,0.0,,0.0,93.0,,11.0
2015-01-17 02:00:00+00:00,90.0,0.0,,0.0,96.0,,13.0
2015-01-17 03:00:00+00:00,91.0,0.0,,2.0,97.0,,12.0
2015-01-17 04:00:00+00:00,94.0,0.0,,112.0,97.0,,14.0
2015-01-17 05:00:00+00:00,95.0,0.0,,120.0,97.0,,11.0
2015-01-17 06:00:00+00:00,95.0,0.0,,269.0,97.0,,11.0
2015-01-17 07:00:00+00:00,95.0,0.0,,319.0,97.0,,9.0
2015-01-17 08:00:00+00:00,96.0,0.0,,445.0,97.0,,9.0
2015-01-17 09:00:00+00:00,96.0,0.0,,470.0,96.0,,9.0
2015-01-17 10:00:00+00:00,95.0,0.0,,383.0,95.0,,11.0
2015-01-17 11:00:00+00:00,93.0,0.0,,410.0,94.0,,11.0
2015-01-17 12:00:00+00:00,92.0,0.0,,511.0,95.0,,17.0
2015-01-17 13:00:00+00:00,91.0,0.0,,511.0,95.0,,22.0
2015-01-17 14:00:00+00:00,91.0,0.0,,543.0,95.0,,28.0
2015-01-17 15:00:00+00:00,92.0,0.0,,580.0,95.0,,27.0
2015-01-17 16:00:00+00:00,92.0,0.0,,553.0,96.0,,30.0
2015-01-17 17:00:00+00:00,93.0,0.0,,528.0,96.0,,31.0
2015-01-17 18:00:00+00:00,94.0,0.0,,506.0,97.0,,30.0
2015-01-17 19:00:00+00:00,94.0,0.0,,395.0,97.0,,29.0
2015-01-17 20:00:00+00:00,92.0,0.0,,110.0,95.0,,32.0
2015-01-17 21:00:00+00:00,89.0,0.0,,0.0,93.0,,32.0
2015-01-17 22:00:00+00:00,88.0,0.0,,0.0,93.0,,32.0
2015-01-17 23:00:00+00:00,90.0,0.0,,0.0,96.0,,32.0
2015-01-18 00:00:00+00:00,90.0,0.0,,0.0,96.0,,32.0
2015-01-18 01:00:00+00:00,90.0,0.0,,0.0,95.0,,30.0
2015-01-18 02:00:00+00:00,92.0,0.0,,0.0,98.0,,29.0
2015-01-18 03:00:00+00:00,94.0,0.0,,0.0,98.0,,28.0
2015-01-18 04:00:00+00:00,96.0,0.0,,49.0,99.0,,29.0
2015-01-18 05:00:00+00:00,96.0,0.0,,50.0,98.0,,31.0
2015-01-18 06:00:00+00:00,95.0,0.0,,261.0,98.0,,31.0
2015-01-18 07:00:00+00:00,96.0,0.0,,267.0,98.0,,26.0
2015-01-18 08:00:00+00:00,95.0,0.0,,430.0,98.0,,24.0
2015-01-18 09:00:00+00:00,95.0,0.0,,432.0,98.0,,23.0
2015-01-18 10:00:00+00:00,94.0,0.0,,284.0,98.0,,23.0
2015-01-18 11:00:00+00:00,92.0,0.0,,282.0,98.0,,22.0
2015-01-18 12:00:00+00:00,91.0,0.0,,282.0,98.0,,20.0
2015-01-18 13:00:00+00:00,92.0,0.0,,265.0,98.0,,19.0
2015-01-18 14:00:00+00:00,94.0,0.0,,382.0,99.0,,15.0
2015-01-18 15:00:00+00:00,97.0,0.0,,464.0,99.0,,13.0
2015-01-18 16:00:00+00:00,98.0,0.0,,482.0,99.0,,14.0
2015-01-18 17:00:00+00:00,99.0,0.0,,468.0,99.0,,13.0
2015-01-18 18:00:00+00:00,99.0,0.0,,441.0,100.0,,8.0
2015-01-18 19:00:00+00:00,98.0,0.0,,373.0,99.0,,8.0
2015-01-18 20:00:00+00:00,97.0,0.0,,106.0,97.0,,8.0
2015-01-18 21:00:00+00:00,93.0,0.0,,0.0,95.0,,7.0
2015-01-18 22:00:00+00:00,92.0,0.0,,0.0,94.0,,8.0
2015-01-18 23:00:00+00:00,90.0,0.0,,0.0,94.0,,7.0
2015-01-19 00:00:00+00:00,89.0,0.0,,0.0,93.0,,8.0
2015-01-19 01:00:00+00:00,89.0,0.0,,88.0,93.0,,6.0
2015-01-19 02:00:00+00:00,92.0,0.0,,179.0,96.0,,4.0
2015-01-19 03:00:00+00:00,94.0,0.0,,258.0,97.0,,5.0
2015-01-19 04:00:00+00:00,97.0,0.0,,267.0,98.0,,5.0
2015-01-19 05:00:00+00:00,100.0,18.0,,711.0,99.0,,6.0
2015-01-19 06:00:00+00:00,100.0,17.0,,1007.0,98.0,,4.0
2015-01-19 07:00:00+00:00,98.0,36.0,,1059.0,96.0,,2.0
2015-01-19 08:00:00+00:00,96.0,99.0,,827.0,95.0,,1.0
2015-01-19 09:00:00+00:00,95.0,170.0,,702.0,95.0,,1.0
2015-01-19 10:00:00+00:00,93.0,354.0,,591.0,95.0,,0.0
2015-01-19 11:00:00+00:00,93.0,378.0,,588.0,95.0,,0.0
2015-01-19 12:00:00+00:00,94.0,381.0,,505.0,96.0,,1.0
2015-01-19 13:00:00+00:00,94.0,382.0,,741.0,96.0,,0.0
2015-01-19 14:00:00+00:00,95.0,324.0,,813.0,98.0,,1.0
2015-01-19 15:00:00+00:00,96.0,0.0,,1133.0,98.0,,1.0
2015-01-19 16:00:00+00:00,96.0,0.0,,1047.0,99.0,,0.0
2015-01-19 17:00:00+00:00,96.0,5.0,,971.0,98.0,,1.0
2015-01-19 18:00:00+00:00,96.0,47.0,,609.0,98.0,,1.0
2015-01-19 19:00:00+00:00,96.0,86.0,,440.0,98.0,,1.0
2015-01-19 20:00:00+00:00,95.0,125.0,,103.0,97.0,,2.0
2015-01-19 21:00:00+00:00,92.0,36.0,,0.0,95.0,,2.0
2015-01-19 22:00:00+00:00,91.0,0.0,,0.0,94.0,,2.0
2015-01-19 23:00:00+00:00,91.0,0.0,,0.0,94.0,,3.0
2015-01-20 00:00:00+00:00,90.0,0.0,,0.0,93.0,,4.0
2015-01-20 01:00:00+00:00,90.0,24.0,,0.0,94.0,,5.0
2015-01-20 02:00:00+00:00,93.0,26.0,,0.0,96.0,,5.0
2015-01-20 03:00:00+00:00,94.0,25.0,,0.0,96.0,,7.0
2015-01-20 04:00:00+00:00,95.0,33.0,,40.0,97.0,,6.0
2015-01-20 05:00:00+00:00,96.0,113.0,,279.0,97.0,,7.0
2015-01-20 06:00:00+00:00,95.0,220.0,,672.0,96.0,,10.0
2015-01-20 07:00:00+00:00,95.0,361.0,,457.0,96.0,,13.0
2015-01-20 08:00:00+00:00,95.0,385.0,,425.0,95.0,,14.0
2015-01-20 09:00:00+00:00,95.0,374.0,,391.0,95.0,,14.0
2015-01-20 10:00:00+00:00,95.0,361.0,,337.0,95.0,,15.0
2015-01-20 11:00:00+00:00,96.0,361.0,,381.0,95.0,,18.0
2015-01-20 12:00:00+00:00,96.0,367.0,,338.0,95.0,,19.0
2015-01-20 13:00:00+00:00,98.0,380.0,,314.0,97.0,,19.0
2015-01-20 14:00:00+00:00,97.0,386.0,,356.0,97.0,,24.0
2015-01-20 15:00:00+00:00,98.0,386.0,,750.0,98.0,,26.0
2015-01-20 16:00:00+00:00,99.0,386.0,,892.0,99.0,,23.0
2015-01-20 17:00:00+00:00,99.0,384.0,,764.0,99.0,,20.0
2015-01-20 18:00:00+00:00,100.0,336.0,,51.0,99.0,,18.0
2015-01-20 19:00:00+00:00,100.0,254.0,,0.0,99.0,,15.0
2015-01-20 20:00:00+00:00,100.0,145.0,,0.0,99.0,,19.0
2015-01-20 21:00:00+00:00,98.0,0.0,,0.0,97.0,,21.0
2015-01-20 22:00:00+00:00,94.0,0.0,,0.0,94.0,,19.0
2015-01-20 23:00:00+00:00,93.0,0.0,,0.0,94.0,,17.0
2015-01-21 00:00:00+00:00,92.0,0.0,,0.0,93.0,,17.0
2015-01-21 01:00:00+00:00,92.0,0.0,,0.0,94.0,,15.0
2015-01-21 02:00:00+00:00,94.0,0.0,,0.0,96.0,,14.0
2015-01-21 03:00:00+00:00,93.0,17.0,,0.0,95.0,,13.0
2015-01-21 04:00:00+00:00,97.0,20.0,,89.0,98.0,,15.0
2015-01-21 05:00:00+00:00,98.0,33.0,,407.0,98.0,,15.0
2015-01-21 06:00:00+00:00,97.0,146.0,,879.0,94.0,,14.0
2015-01-21 07:00:00+00:00,97.0,266.0,,810.0,94.0,,14.0
2015-01-21 08:00:00+00:00,96.0,387.0,,698.0,93.0,,13.0
2015-01-21 09:00:00+00:00,96.0,373.0,,617.0,93.0,,11.0
2015-01-21 10:00:00+00:00,92.0,361.0,,526.0,91.0,,10.0
2015-01-21 11:00:00+00:00,91.0,351.0,,561.0,92.0,,9.0
2015-01-21 12:00:00+00:00,91.0,377.0,,450.0,93.0,,9.0
2015-01-21 13:00:00+00:00,93.0,378.0,,486.0,95.0,,7.0
2015-01-21 14:00:00+00:00,98.0,378.0,,568.0,96.0,,7.0
2015-01-21 15:00:00+00:00,99.0,378.0,,643.0,96.0,,5.0
2015-01-21 16:00:00+00:00,99.0,378.0,,766.0,97.0,,5.0
2015-01-21 17:00:00+00:00,99.0,378.0,,619.0,97.0,,4.0
2015-01-21 18:00:00+00:00,99.0,349.0,,142.0,99.0,,3.0
2015-01-21 19:00:00+00:00,99.0,266.0,,118.0,99.0,,2.0
2015-01-21 20:00:00+00:00,97.0,141.0,,0.0,98.0,,2.0
2015-01-21 21:00:00+00:00,93.0,0.0,,0.0,95.0,,2.0
2015-01-21 22:00:00+00:00,92.0,0.0,,0.0,94.0,,2.0
2015-01-21 23:00:00+00:00,91.0,0.0,,0.0,93.0,,1.0
2015-01-22 00:00:00+00:00,91.0,0.0,,0.0,93.0,,1.0
2015-01-22 01:00:00+00:00,92.0,0.0,,0.0,94.0,,1.0
2015-01-22 02:00:00+00:00,93.0,17.0,,0.0,95.0,,1.0
2015-01-22 03:00:00+00:00,94.0,64.0,,46.0,96.0,,1.0
2015-01-22 04:00:00+00:00,97.0,204.0,,94.0,97.0,,1.0
2015-01-22 05:00:00+00:00,98.0,303.0,,445.0,97.0,,0.0
