,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore
2018-01-14 04:00:00+00:00,,347.26,,1177.21,12291.89,40.74,,,,591.75
2018-01-14 05:00:00+00:00,,347.26,,1176.49,12292.51,40.7,,,,601.05
2018-01-14 06:00:00+00:00,,347.26,,1174.56,12903.5,40.8,,,,621.08
2018-01-14 07:00:00+00:00,,347.26,,1172.27,14161.57,40.88,,,,648.29
2018-01-14 08:00:00+00:00,,347.26,,1173.71,16508.44,40.76,,,,655.52
2018-01-14 09:00:00+00:00,,347.26,,1171.88,17637.81,40.78,,,,668.38
2018-01-14 10:00:00+00:00,,347.26,,1167.86,18856.32,41.0,,,,694.7
2018-01-14 11:00:00+00:00,,337.96,,1166.77,18411.68,40.97,,,,730.02
2018-01-14 12:00:00+00:00,,335.76,,1165.07,17643.34,41.01,,,,730.03
2018-01-14 13:00:00+00:00,,334.56,,1168.06,18891.16,41.02,,,,719.87
2018-01-14 14:00:00+00:00,,336.16,,1161.82,20245.48,40.99,,,,697.26
2018-01-14 15:00:00+00:00,,339.36,,1163.08,20918.12,40.97,,,,690.05
2018-01-14 16:00:00+00:00,,338.56,,1158.18,20719.17,41.2,,,,707.07
2018-01-14 17:00:00+00:00,,335.66,,1158.58,20125.97,41.34,,,,755.1
2018-01-14 18:00:00+00:00,,338.86,,1157.47,19219.61,41.3,,,,773.89
2018-01-14 19:00:00+00:00,,337.56,,1161.05,18131.54,41.52,,,,800.21
2018-01-14 20:00:00+00:00,,339.36,,1157.92,16904.42,39.76,,,,801.77
2018-01-14 21:00:00+00:00,,339.86,,1155.21,15548.86,39.38,,,,782.39
2018-01-14 22:00:00+00:00,,341.16,,1158.86,13785.59,39.53,,,,825.58
2018-01-14 23:00:00+00:00,,358.96,,1153.28,11955.16,38.99,,,,890.6
2018-01-15 00:00:00+00:00,,359.26,,1150.91,11381.96,38.98,,,,890.73
2018-01-15 01:00:00+00:00,,357.76,,1142.25,11495.15,39.01,,,,903.95
2018-01-15 02:00:00+00:00,,359.46,,1125.2,11311.56,38.93,,,,922.84
2018-01-15 03:00:00+00:00,,361.36,,1138.49,11666.54,39.0,,,,908.62
2018-01-15 04:00:00+00:00,,362.16,,1138.1,13767.97,39.0,,,,892.38
2018-01-15 05:00:00+00:00,,360.06,,1150.3,17524.31,39.07,,,,891.15
2018-01-15 06:00:00+00:00,,359.46,,1156.77,20109.24,39.07,,,,901.29
2018-01-15 07:00:00+00:00,,362.66,,1141.77,20740.85,40.99,,,,929.76
2018-01-15 08:00:00+00:00,,358.36,,1134.85,20306.46,40.79,,,,937.31
2018-01-15 09:00:00+00:00,,363.1,,1129.67,19821.83,40.83,,,,914.16
2018-01-15 10:00:00+00:00,,358.1,,1130.35,18940.34,41.19,,,,935.79
2018-01-15 11:00:00+00:00,,358.6,,1130.02,17852.85,42.04,,,,731.01
2018-01-15 12:00:00+00:00,,359.5,,1124.4,17363.44,42.04,,,,721.04
2018-01-15 13:00:00+00:00,,357.8,,1123.76,17541.85,42.04,,,,741.77
2018-01-15 14:00:00+00:00,,359.2,,1128.22,17552.22,42.23,,,,838.97
2018-01-15 15:00:00+00:00,,359.1,,1121.18,17496.51,42.1,,,,816.53
2018-01-15 16:00:00+00:00,,360.3,,1123.0,18386.03,42.23,,,,827.41
2018-01-15 17:00:00+00:00,,361.0,,1118.44,17284.52,42.14,,,,778.42
2018-01-15 18:00:00+00:00,,355.9,,1118.28,15955.08,42.1,,,,820.15
2018-01-15 19:00:00+00:00,,357.7,,1118.28,14805.8,41.93,,,,762.51
2018-01-15 20:00:00+00:00,,356.4,,1116.6,14380.34,41.14,,,,697.8
2018-01-15 21:00:00+00:00,,357.2,,1117.34,13834.12,40.44,,,,692.9
2018-01-15 22:00:00+00:00,,355.7,,1118.29,12993.17,35.18,,,,602.64
2018-01-15 23:00:00+00:00,,360.88,,1098.63,12787.49,37.21,,,,593.95
2018-01-16 00:00:00+00:00,,358.47,,1096.06,12439.29,36.73,,,,538.57
2018-01-16 01:00:00+00:00,,362.39,,1101.82,12181.56,37.15,,,,529.22
2018-01-16 02:00:00+00:00,,363.47,,1097.94,11687.13,36.13,,,,483.88
2018-01-16 03:00:00+00:00,,364.19,,1097.31,11753.87,35.24,,,,419.22
2018-01-16 04:00:00+00:00,,362.31,,1096.15,12620.28,35.23,,,,427.11
2018-01-16 05:00:00+00:00,,362.22,,1119.34,15337.61,45.91,,,,488.87
2018-01-16 06:00:00+00:00,,366.04,,1122.52,19462.66,46.1,,,,437.41
2018-01-16 07:00:00+00:00,,362.21,,1121.03,20541.11,52.13,,,,430.98
2018-01-16 08:00:00+00:00,,348.88,,1118.27,20801.84,52.38,,,,386.45
2018-01-16 09:00:00+00:00,,368.4,,1126.71,20949.76,53.19,,,,410.71
2018-01-16 10:00:00+00:00,,362.78,,1123.8,21083.06,53.36,,,,408.88
2018-01-16 11:00:00+00:00,,352.11,,1126.71,20917.06,53.36,,,,361.4
2018-01-16 12:00:00+00:00,,358.01,,1127.85,21262.91,53.28,,,,376.5
2018-01-16 13:00:00+00:00,,353.36,,1124.86,21036.98,54.03,,,,375.22
2018-01-16 14:00:00+00:00,,356.5,,1130.56,21209.64,54.53,,,,375.25
2018-01-16 15:00:00+00:00,,359.84,,1136.93,21704.31,59.11,,,,385.58
2018-01-16 16:00:00+00:00,,357.89,,1137.51,21752.06,58.98,,,,380.15
2018-01-16 17:00:00+00:00,,359.08,,1140.1,21955.98,58.93,,,,398.42
2018-01-16 18:00:00+00:00,,357.41,,1128.3,21237.94,55.72,,,,399.33
2018-01-16 19:00:00+00:00,,356.84,,1130.45,19865.14,55.82,,,,394.58
2018-01-16 20:00:00+00:00,,354.75,,1128.57,18765.84,55.57,,,,425.29
2018-01-16 21:00:00+00:00,,358.67,,1112.81,16983.69,55.58,,,,402.91
2018-01-16 22:00:00+00:00,,357.31,,1106.77,13850.38,55.45,,,,414.5
2018-01-16 23:00:00+00:00,,356.78,,1104.57,12894.29,52.2,,,,369.51
2018-01-17 00:00:00+00:00,,359.14,,1097.98,12211.06,52.14,,,,336.5
2018-01-17 01:00:00+00:00,,362.42,,1098.34,11948.51,52.08,,,,385.94
2018-01-17 02:00:00+00:00,,364.19,,1095.18,11808.97,44.05,,,,384.27
2018-01-17 03:00:00+00:00,,381.56,,1093.29,12514.5,44.07,,,,378.57
2018-01-17 04:00:00+00:00,,380.21,,1099.38,15161.5,45.28,,,,347.55
2018-01-17 05:00:00+00:00,,378.26,,1106.44,19257.73,45.4,,,,323.48
2018-01-17 06:00:00+00:00,,381.26,,1114.07,22487.39,50.6,,,,338.65
2018-01-17 07:00:00+00:00,,364.59,,1092.75,22723.61,49.72,,,,312.69
2018-01-17 08:00:00+00:00,,361.54,,1097.3,22410.97,66.25,,,,299.24
2018-01-17 09:00:00+00:00,,362.78,,1094.84,22695.77,67.18,,,,294.59
2018-01-17 10:00:00+00:00,,338.58,,1090.33,22583.97,67.47,,,,297.64
2018-01-17 11:00:00+00:00,,337.95,,1085.83,22289.45,68.05,,,,317.69
2018-01-17 12:00:00+00:00,,336.5,,1086.08,21537.29,65.77,,,,305.56
2018-01-17 13:00:00+00:00,,332.36,,1088.12,21585.1,66.51,,,,325.56
2018-01-17 14:00:00+00:00,,334.31,,1089.89,22030.44,66.88,,,,328.63
2018-01-17 15:00:00+00:00,,336.39,,1100.32,22495.23,73.02,,,,358.01
2018-01-17 16:00:00+00:00,,334.17,,1102.36,23345.56,73.15,,,,377.71
2018-01-17 17:00:00+00:00,,337.59,,1097.39,23350.64,73.21,,,,357.73
2018-01-17 18:00:00+00:00,,336.27,,1092.92,22383.3,71.71,,,,403.3
2018-01-17 19:00:00+00:00,,341.0,,1090.26,20043.07,71.53,,,,420.38
2018-01-17 20:00:00+00:00,,336.61,,1087.13,18839.69,71.44,,,,373.08
2018-01-17 21:00:00+00:00,,334.92,,1085.66,17349.09,70.92,,,,380.3
2018-01-17 22:00:00+00:00,,339.77,,1088.52,16064.8,71.04,,,,432.72
2018-01-17 23:00:00+00:00,,337.05,,1074.8,14779.39,74.91,,,,454.61
2018-01-18 00:00:00+00:00,,339.01,,1076.44,13728.88,74.04,,,,453.08
2018-01-18 01:00:00+00:00,,336.05,,1080.5,13466.99,74.19,,,,449.75
2018-01-18 02:00:00+00:00,,341.85,,1076.71,13380.72,74.68,,,,455.38
2018-01-18 03:00:00+00:00,,339.61,,1073.41,13949.23,75.49,,,,478.59
2018-01-18 04:00:00+00:00,,341.0,,1075.1,16349.21,77.42,,,,490.25
2018-01-18 05:00:00+00:00,,343.36,,1078.7,19106.15,78.68,,,,495.82
2018-01-18 06:00:00+00:00,,340.16,,1109.84,22384.92,81.41,,,,504.45
2018-01-18 07:00:00+00:00,,342.05,,1125.49,22643.3,82.37,,,,512.73
2018-01-18 08:00:00+00:00,,333.47,,1138.47,22398.08,82.83,,,,519.48
2018-01-18 09:00:00+00:00,,339.43,,1158.29,22402.02,82.49,,,,510.5
2018-01-18 10:00:00+00:00,,344.51,,1161.42,22492.77,81.77,,,,500.39
2018-01-18 11:00:00+00:00,,348.33,,1163.89,22870.95,78.34,,,,453.07
2018-01-18 12:00:00+00:00,,346.02,,1159.0,22468.45,77.78,,,,449.99
2018-01-18 13:00:00+00:00,,344.06,,1170.95,22276.83,76.94,,,,457.72
2018-01-18 14:00:00+00:00,,338.63,,1174.9,22859.91,76.67,,,,445.67
2018-01-18 15:00:00+00:00,,339.61,,1173.15,23150.63,76.6,,,,445.06
2018-01-18 16:00:00+00:00,,339.56,,1172.16,23684.04,80.0,,,,456.81
2018-01-18 17:00:00+00:00,,339.18,,1171.13,23645.98,79.37,,,,454.22
2018-01-18 18:00:00+00:00,,345.18,,1169.54,23486.65,79.8,,,,458.69
2018-01-18 19:00:00+00:00,,347.62,,1167.4,22957.11,80.51,,,,445.32
2018-01-18 20:00:00+00:00,,345.57,,1149.98,21873.59,80.57,,,,443.01
2018-01-18 21:00:00+00:00,,343.66,,1143.73,20820.03,80.13,,,,439.31
2018-01-18 22:00:00+00:00,,342.93,,1138.26,19018.37,78.75,,,,432.06
2018-01-18 23:00:00+00:00,,341.65,,1147.4,18952.27,75.71,,,,409.88
2018-01-19 00:00:00+00:00,,345.77,,1146.37,18790.91,75.97,,,,415.93
2018-01-19 01:00:00+00:00,,348.84,,1147.27,18066.7,75.88,,,,396.1
2018-01-19 02:00:00+00:00,,343.73,,1140.1,17784.85,75.87,,,,413.37
2018-01-19 03:00:00+00:00,,345.46,,1144.86,18763.74,75.82,,,,404.84
2018-01-19 04:00:00+00:00,,340.24,,1149.53,21159.66,75.79,,,,425.84
2018-01-19 05:00:00+00:00,,341.18,,1171.51,23121.2,79.92,,,,429.47
2018-01-19 06:00:00+00:00,,342.64,,1186.42,23699.97,80.21,,,,434.61
2018-01-19 07:00:00+00:00,,336.36,,1181.99,23720.68,80.57,,,,440.29
2018-01-19 08:00:00+00:00,,332.99,,1183.54,23672.75,80.65,,,,439.07
2018-01-19 09:00:00+00:00,,339.26,,1185.61,23742.01,80.52,,,,449.81
2018-01-19 10:00:00+00:00,,338.87,,1187.28,23681.32,77.9,,,,418.18
2018-01-19 11:00:00+00:00,,336.77,,1189.6,23907.23,77.58,,,,430.18
2018-01-19 12:00:00+00:00,,334.73,,1181.87,23948.02,77.25,,,,433.64
2018-01-19 13:00:00+00:00,,333.68,,1176.43,23744.28,77.29,,,,455.83
2018-01-19 14:00:00+00:00,,335.64,,1179.64,24477.85,77.19,,,,479.93
2018-01-19 15:00:00+00:00,,334.75,,1184.71,24310.2,77.33,,,,494.29
2018-01-19 16:00:00+00:00,,336.46,,1181.29,23724.85,77.64,,,,497.5
2018-01-19 17:00:00+00:00,,341.22,,1177.25,23643.69,77.78,,,,507.41
2018-01-19 18:00:00+00:00,,338.81,,1174.32,23858.81,78.15,,,,505.25
2018-01-19 19:00:00+00:00,,338.06,,1165.35,23456.71,78.51,,,,488.98
2018-01-19 20:00:00+00:00,,334.64,,1148.69,23049.04,79.01,,,,501.83
2018-01-19 21:00:00+00:00,,354.05,,1145.57,22508.32,76.76,,,,492.1
2018-01-19 22:00:00+00:00,,351.77,,1146.59,21318.78,76.71,,,,482.17
2018-01-19 23:00:00+00:00,,352.84,,1139.22,19934.82,69.48,,,,449.32
2018-01-20 00:00:00+00:00,,354.24,,1132.78,18418.07,69.15,,,,443.89
2018-01-20 01:00:00+00:00,,356.11,,1127.98,17270.81,69.06,,,,441.81
2018-01-20 02:00:00+00:00,,355.91,,1128.83,16300.44,68.97,,,,440.42
2018-01-20 03:00:00+00:00,,356.45,,1133.44,16533.86,68.86,,,,427.44
2018-01-20 04:00:00+00:00,,354.4,,1131.47,17451.71,68.76,,,,415.98
2018-01-20 05:00:00+00:00,,356.12,,1136.58,18514.32,68.91,,,,410.4
2018-01-20 06:00:00+00:00,,356.38,,1149.69,20578.68,69.75,,,,396.43
2018-01-20 07:00:00+00:00,,353.19,,1152.97,22149.64,69.5,,,,386.03
2018-01-20 08:00:00+00:00,,354.68,,1155.43,22749.92,69.35,,,,365.72
2018-01-20 09:00:00+00:00,,361.36,,1152.1,22953.04,69.17,,,,365.71
2018-01-20 10:00:00+00:00,,358.64,,1156.31,22862.61,69.03,,,,368.55
2018-01-20 11:00:00+00:00,,360.55,,1153.58,22725.14,68.89,,,,354.75
2018-01-20 12:00:00+00:00,,361.95,,1156.21,22613.92,68.89,,,,345.88
2018-01-20 13:00:00+00:00,,357.19,,1155.4,22495.49,69.06,,,,343.97
2018-01-20 14:00:00+00:00,,359.98,,1159.21,22807.72,69.28,,,,343.69
2018-01-20 15:00:00+00:00,,362.4,,1160.62,23109.29,69.44,,,,349.89
2018-01-20 16:00:00+00:00,,362.32,,1161.44,23281.07,70.0,,,,357.88
2018-01-20 17:00:00+00:00,,360.13,,1155.01,23233.84,70.51,,,,345.62
2018-01-20 18:00:00+00:00,,364.91,,1149.82,22738.4,66.51,,,,355.27
2018-01-20 19:00:00+00:00,,361.41,,1157.93,22305.3,66.14,,,,359.98
2018-01-20 20:00:00+00:00,,362.26,,1152.22,22271.34,51.14,,,,358.17
2018-01-20 21:00:00+00:00,,363.55,,1153.27,21902.91,51.63,,,,389.43
2018-01-20 22:00:00+00:00,,363.61,,1155.71,21397.5,51.85,,,,391.47
2018-01-20 23:00:00+00:00,,360.59,,1146.13,20494.91,49.36,,,,318.79
2018-01-21 00:00:00+00:00,,361.04,,1140.38,19686.66,49.47,,,,325.83
2018-01-21 01:00:00+00:00,,363.05,,1137.39,17865.49,54.3,,,,313.44
2018-01-21 02:00:00+00:00,,360.23,,1138.29,16787.26,54.5,,,,303.08
2018-01-21 03:00:00+00:00,,362.53,,1140.04,16978.59,55.01,,,,300.85
2018-01-21 04:00:00+00:00,,361.41,,1141.25,17618.55,55.65,,,,313.87
2018-01-21 05:00:00+00:00,,357.31,,1137.77,18309.9,56.11,,,,341.84
2018-01-21 06:00:00+00:00,,359.58,,1144.01,20160.14,56.49,,,,344.58
2018-01-21 07:00:00+00:00,,358.57,,1147.89,21207.92,56.86,,,,341.12
2018-01-21 08:00:00+00:00,,358.77,,1153.68,22278.68,58.2,,,,358.69
2018-01-21 09:00:00+00:00,,359.12,,1150.2,22404.45,58.05,,,,343.09
2018-01-21 10:00:00+00:00,,360.34,,1158.35,22417.29,57.54,,,,323.17
2018-01-21 11:00:00+00:00,,359.73,,1156.5,22243.18,66.22,,,,306.14
2018-01-21 12:00:00+00:00,,361.08,,1159.46,22225.31,66.13,,,,300.91
2018-01-21 13:00:00+00:00,,359.24,,1159.95,22187.37,68.12,,,,312.55
2018-01-21 14:00:00+00:00,,359.1,,1163.7,22453.28,73.53,,,,320.2
2018-01-21 15:00:00+00:00,,360.53,,1163.21,22987.56,74.32,,,,346.22
2018-01-21 16:00:00+00:00,,359.56,,1162.45,23104.13,75.45,,,,377.22
2018-01-21 17:00:00+00:00,,355.59,,1160.0,22860.71,76.54,,,,407.63
2018-01-21 18:00:00+00:00,,356.87,,1162.73,22969.08,77.29,,,,435.76
2018-01-21 19:00:00+00:00,,356.33,,1160.96,23068.62,79.26,,,,446.75
2018-01-21 20:00:00+00:00,,358.72,,1156.5,22222.34,78.14,,,,469.22
2018-01-21 21:00:00+00:00,,357.52,,1154.8,21811.32,77.42,,,,484.11
2018-01-21 22:00:00+00:00,,356.42,,1151.84,20472.24,77.58,,,,483.84
2018-01-21 23:00:00+00:00,,358.44,,1137.07,18125.5,81.42,,,,488.47
2018-01-22 00:00:00+00:00,,356.25,,1135.11,16124.67,85.04,,,,491.27
2018-01-22 01:00:00+00:00,,353.92,,1138.77,15911.4,85.37,,,,490.31
2018-01-22 02:00:00+00:00,,355.4,,1136.57,15899.41,85.71,,,,505.57
2018-01-22 03:00:00+00:00,,349.59,,1134.93,16665.99,85.92,,,,513.18
2018-01-22 04:00:00+00:00,,351.68,,1135.91,18620.18,86.08,,,,524.57
2018-01-22 05:00:00+00:00,,353.86,,1162.09,21612.47,90.42,,,,516.06
2018-01-22 06:00:00+00:00,,353.59,,1175.44,23831.29,93.46,,,,519.72
2018-01-22 07:00:00+00:00,,354.56,,1177.89,23907.46,93.15,,,,531.36
2018-01-22 08:00:00+00:00,,352.72,,1186.33,23892.39,93.28,,,,545.97
2018-01-22 09:00:00+00:00,,353.85,,1197.19,24260.64,93.24,,,,581.61
2018-01-22 10:00:00+00:00,,357.11,,1192.12,24208.6,92.73,,,,570.21
2018-01-22 11:00:00+00:00,,359.82,,1192.69,24062.7,92.35,,,,580.99
2018-01-22 12:00:00+00:00,,353.27,,1193.37,24277.42,85.29,,,,567.71
2018-01-22 13:00:00+00:00,,355.53,,1192.45,24238.74,85.34,,,,563.35
2018-01-22 14:00:00+00:00,,355.8,,1193.53,24323.21,85.33,,,,546.45
2018-01-22 15:00:00+00:00,,351.92,,1190.18,24208.06,80.75,,,,537.21
2018-01-22 16:00:00+00:00,,351.79,,1188.98,24379.4,80.79,,,,541.28
2018-01-22 17:00:00+00:00,,354.05,,1191.42,24222.62,84.04,,,,544.74
2018-01-22 18:00:00+00:00,,353.0,,1191.94,24268.01,85.2,,,,542.81
2018-01-22 19:00:00+00:00,,355.0,,1190.8,24134.49,85.89,,,,547.32
2018-01-22 20:00:00+00:00,,355.44,,1184.63,23704.91,85.97,,,,542.65
2018-01-22 21:00:00+00:00,,354.89,,1178.68,22748.54,83.26,,,,526.08
2018-01-22 22:00:00+00:00,,357.29,,1183.72,22369.15,83.06,,,,520.39
2018-01-22 23:00:00+00:00,,352.0,,1165.73,22059.74,82.4,,,,486.14
2018-01-23 00:00:00+00:00,,352.32,,1164.88,21402.9,80.94,,,,507.81
2018-01-23 01:00:00+00:00,,350.82,,1167.89,20864.95,80.69,,,,520.16
2018-01-23 02:00:00+00:00,,346.23,,1164.06,20500.31,80.23,,,,526.57
2018-01-23 03:00:00+00:00,,347.37,,1166.71,20926.28,78.9,,,,522.74
2018-01-23 04:00:00+00:00,,351.64,,1167.43,21772.95,76.69,,,,502.38
2018-01-23 05:00:00+00:00,,346.55,,1180.72,23425.57,78.38,,,,487.04
2018-01-23 06:00:00+00:00,,344.49,,1194.55,24197.0,77.23,,,,468.35
2018-01-23 07:00:00+00:00,,350.7,,1193.97,24017.23,77.04,,,,450.96
2018-01-23 08:00:00+00:00,,349.68,,1198.67,24271.84,76.76,,,,465.76
2018-01-23 09:00:00+00:00,,347.16,,1187.32,23966.3,77.36,,,,500.47
2018-01-23 10:00:00+00:00,,349.19,,1187.0,23582.81,78.81,,,,542.26
2018-01-23 11:00:00+00:00,,344.9,,1202.47,23955.37,80.44,,,,568.92
2018-01-23 12:00:00+00:00,,341.45,,1193.86,23761.89,81.4,,,,599.52
2018-01-23 13:00:00+00:00,,347.28,,1189.32,23391.98,82.58,,,,604.79
2018-01-23 14:00:00+00:00,,353.47,,1181.82,22892.28,83.56,,,,621.44
2018-01-23 15:00:00+00:00,,351.35,,1188.27,23704.01,84.3,,,,633.35
2018-01-23 16:00:00+00:00,,353.52,,1182.13,23364.43,84.3,,,,629.68
2018-01-23 17:00:00+00:00,,352.85,,1166.12,22634.06,83.06,,,,610.66
2018-01-23 18:00:00+00:00,,352.28,,1166.35,21641.09,81.38,,,,574.76
2018-01-23 19:00:00+00:00,,355.25,,1165.75,20386.87,75.52,,,,553.52
2018-01-23 20:00:00+00:00,,353.93,,1147.76,18617.71,74.02,,,,546.48
2018-01-23 21:00:00+00:00,,356.3,,1134.14,16328.04,73.22,,,,573.72
2018-01-23 22:00:00+00:00,,356.49,,1123.72,14752.45,73.23,,,,587.65
2018-01-23 23:00:00+00:00,,357.07,,1095.29,12677.28,78.51,,,,607.53
2018-01-24 00:00:00+00:00,,357.78,,1098.16,11981.95,78.39,,,,596.1
2018-01-24 01:00:00+00:00,,357.1,,1101.13,11323.1,76.89,,,,649.16
2018-01-24 02:00:00+00:00,,358.92,,1100.95,10886.96,75.11,,,,676.08
2018-01-24 03:00:00+00:00,,358.19,,1100.91,11229.37,73.54,,,,632.26
2018-01-24 04:00:00+00:00,,357.99,,1103.7,13021.51,72.64,,,,567.63
2018-01-24 05:00:00+00:00,,358.28,,1112.3,16733.28,73.52,,,,549.49
2018-01-24 06:00:00+00:00,,356.83,,1122.96,20886.7,73.5,,,,590.35
2018-01-24 07:00:00+00:00,,355.72,,1119.81,21287.76,78.98,,,,676.15
2018-01-24 08:00:00+00:00,,342.89,,1116.97,21023.05,80.73,,,,722.36
2018-01-24 09:00:00+00:00,,344.91,,1118.07,19983.15,80.46,,,,770.28
2018-01-24 10:00:00+00:00,,346.56,,1119.94,19118.46,78.01,,,,796.52
2018-01-24 11:00:00+00:00,,345.94,,1126.59,18241.36,76.04,,,,782.09
2018-01-24 12:00:00+00:00,,346.04,,1129.07,17732.95,77.57,,,,747.45
2018-01-24 13:00:00+00:00,,347.04,,1130.21,17821.62,76.15,,,,747.6
2018-01-24 14:00:00+00:00,,350.03,,1123.39,17592.92,75.4,,,,777.55
2018-01-24 15:00:00+00:00,,344.84,,1128.96,17847.35,74.75,,,,784.13
2018-01-24 16:00:00+00:00,,343.1,,1129.41,18395.38,74.12,,,,756.14
2018-01-24 17:00:00+00:00,,341.93,,1132.74,17462.07,74.19,,,,762.6
2018-01-24 18:00:00+00:00,,344.07,,1132.19,16058.09,74.28,,,,766.78
2018-01-24 19:00:00+00:00,,343.79,,1128.56,15226.8,73.44,,,,774.72
2018-01-24 20:00:00+00:00,,346.75,,1130.32,14042.95,73.73,,,,788.37
2018-01-24 21:00:00+00:00,,338.67,,1141.12,13197.15,73.68,,,,765.51
2018-01-24 22:00:00+00:00,,340.2,,1133.27,12581.46,73.4,,,,735.24
2018-01-24 23:00:00+00:00,,337.53,,1168.95,11803.23,78.55,,,,691.27
2018-01-25 00:00:00+00:00,,341.79,,1175.14,11325.72,75.32,,,,677.91
2018-01-25 01:00:00+00:00,,339.6,,1180.12,10703.21,73.61,,,,653.83
2018-01-25 02:00:00+00:00,,341.34,,1178.11,9945.18,71.17,,,,647.73
2018-01-25 03:00:00+00:00,,336.15,,1176.74,9811.74,67.76,,,,617.12
2018-01-25 04:00:00+00:00,,333.2,,1174.59,11027.59,67.6,,,,605.73
2018-01-25 05:00:00+00:00,,334.38,,1176.04,14149.08,67.57,,,,586.08
2018-01-25 06:00:00+00:00,,334.83,,1208.7,18611.4,66.77,,,,579.72
2018-01-25 07:00:00+00:00,,328.19,,1210.5,19550.59,65.62,,,,583.29
2018-01-25 08:00:00+00:00,,331.55,,1238.98,19424.07,65.15,,,,543.99
2018-01-25 09:00:00+00:00,,336.07,,1223.22,19171.76,64.98,,,,554.19
2018-01-25 10:00:00+00:00,,336.02,,1234.44,18891.86,67.49,,,,563.24
2018-01-25 11:00:00+00:00,,325.44,,1231.71,18913.47,67.69,,,,564.33
2018-01-25 12:00:00+00:00,,324.88,,1252.94,18939.36,67.89,,,,513.05
2018-01-25 13:00:00+00:00,,324.21,,1244.38,19311.82,67.61,,,,444.92
2018-01-25 14:00:00+00:00,,324.55,,1243.45,19854.26,67.15,,,,401.05
2018-01-25 15:00:00+00:00,,321.51,,1235.82,21077.96,66.69,,,,375.53
2018-01-25 16:00:00+00:00,,332.58,,1236.16,21734.52,67.31,,,,294.68
2018-01-25 17:00:00+00:00,,330.78,,1215.2,21456.69,67.27,,,,218.48
2018-01-25 18:00:00+00:00,,330.68,,1213.4,20962.31,67.21,,,,248.14
2018-01-25 19:00:00+00:00,,333.03,,1223.96,20363.41,65.3,,,,223.94
2018-01-25 20:00:00+00:00,,328.48,,1217.73,19854.81,65.08,,,,234.79
2018-01-25 21:00:00+00:00,,323.58,,1209.23,18182.0,64.92,,,,222.45
2018-01-25 22:00:00+00:00,,331.01,,1219.68,16994.8,64.44,,,,192.87
2018-01-25 23:00:00+00:00,,330.88,,1214.32,17156.43,73.89,,,,177.6
2018-01-26 00:00:00+00:00,,330.26,,1210.74,16938.3,73.69,,,,173.18
2018-01-26 01:00:00+00:00,,331.35,,1213.2,16818.33,73.63,,,,232.22
2018-01-26 02:00:00+00:00,,332.08,,1210.32,17219.14,73.62,,,,229.36
2018-01-26 03:00:00+00:00,,334.01,,1207.85,18055.05,73.55,,,,239.07
2018-01-26 04:00:00+00:00,,332.19,,1206.7,19172.87,76.04,,,,231.9
2018-01-26 05:00:00+00:00,,334.81,,1218.03,20857.14,75.94,,,,306.66
2018-01-26 06:00:00+00:00,,332.29,,1233.52,22642.59,75.97,,,,331.3
2018-01-26 07:00:00+00:00,,312.91,,1221.71,23020.9,76.27,,,,339.59
2018-01-26 08:00:00+00:00,,288.36,,1214.15,22714.59,76.67,,,,376.69
2018-01-26 09:00:00+00:00,,329.24,,1205.07,22881.57,76.7,,,,314.95
2018-01-26 10:00:00+00:00,,334.08,,1203.88,22535.98,77.1,,,,329.9
2018-01-26 11:00:00+00:00,,331.83,,1197.74,22186.06,77.72,,,,306.6
2018-01-26 12:00:00+00:00,,336.14,,1199.57,21981.22,78.1,,,,329.24
2018-01-26 13:00:00+00:00,,332.6,,1196.89,22242.23,78.18,,,,297.76
2018-01-26 14:00:00+00:00,,331.46,,1198.13,22354.97,77.95,,,,288.09
2018-01-26 15:00:00+00:00,,330.34,,1198.74,22923.07,77.94,,,,266.77
2018-01-26 16:00:00+00:00,,335.73,,1196.18,23562.72,77.82,,,,269.89
2018-01-26 17:00:00+00:00,,336.05,,1192.05,23013.05,77.38,,,,272.91
2018-01-26 18:00:00+00:00,,336.78,,1191.33,22652.73,76.89,,,,235.75
2018-01-26 19:00:00+00:00,,335.45,,1188.2,21756.27,76.52,,,,186.36
2018-01-26 20:00:00+00:00,,334.34,,1191.46,21154.96,76.01,,,,203.1
2018-01-26 21:00:00+00:00,,336.73,,1182.18,20460.96,75.38,,,,218.96
2018-01-26 22:00:00+00:00,,335.94,,1182.59,19633.53,74.55,,,,177.26
2018-01-26 23:00:00+00:00,,335.7,,1172.25,19848.08,68.4,,,,177.21
2018-01-27 00:00:00+00:00,,355.95,,1172.03,19097.8,68.78,,,,169.69
2018-01-27 01:00:00+00:00,,355.65,,1173.51,18612.28,68.44,,,,163.75
2018-01-27 02:00:00+00:00,,338.49,,1172.01,18605.26,68.16,,,,194.7
2018-01-27 03:00:00+00:00,,338.89,,1168.81,19044.44,68.26,,,,194.49
2018-01-27 04:00:00+00:00,,335.48,,1165.86,19781.7,69.25,,,,194.68
2018-01-27 05:00:00+00:00,,334.44,,1165.89,20035.81,70.65,,,,222.29
2018-01-27 06:00:00+00:00,,332.59,,1175.7,20489.47,72.19,,,,261.66
2018-01-27 07:00:00+00:00,,333.18,,1173.88,21303.65,74.12,,,,287.03
