,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore,Hydro Pumped Storage Net
2014-12-18 05:00:00+00:00,266.0,473.0,1296.0,604.0,164.0,38.0,0.0,,1700.0,-631.0
2014-12-18 06:00:00+00:00,290.0,492.0,1696.0,840.0,274.0,41.0,0.0,,1571.0,-62.0
2014-12-18 07:00:00+00:00,293.0,725.0,1752.0,1083.0,451.0,47.0,0.0,,1467.0,131.0
2014-12-18 08:00:00+00:00,306.0,869.0,1758.0,1311.0,663.0,48.0,31.0,,1305.0,517.0
2014-12-18 09:00:00+00:00,307.0,997.0,1756.0,1416.0,801.0,48.0,116.0,,1056.0,695.0
2014-12-18 10:00:00+00:00,301.0,1041.0,1756.0,1399.0,830.0,47.0,182.0,,874.0,479.0
2014-12-18 11:00:00+00:00,312.0,1039.0,1757.0,1345.0,757.0,48.0,218.0,,740.0,488.0
2014-12-18 12:00:00+00:00,306.0,1037.0,1753.0,1328.0,871.0,48.0,228.0,,689.0,411.0
2014-12-18 13:00:00+00:00,313.0,1034.0,1754.0,1263.0,730.0,48.0,222.0,,621.0,252.0
2014-12-18 14:00:00+00:00,319.0,1031.0,1754.0,1348.0,618.0,49.0,193.0,,578.0,256.0
2014-12-18 15:00:00+00:00,314.0,1033.0,1755.0,1380.0,774.0,48.0,127.0,,620.0,318.0
2014-12-18 16:00:00+00:00,318.0,1037.0,1753.0,1457.0,727.0,48.0,37.0,,653.0,340.0
2014-12-18 17:00:00+00:00,309.0,1039.0,1753.0,1599.0,829.0,47.0,0.0,,773.0,495.0
2014-12-18 18:00:00+00:00,312.0,1043.0,1752.0,1589.0,821.0,49.0,0.0,,834.0,578.0
2014-12-18 19:00:00+00:00,305.0,1050.0,1754.0,1558.0,1070.0,48.0,0.0,,904.0,616.0
2014-12-18 20:00:00+00:00,301.0,1057.0,1754.0,1574.0,715.0,48.0,0.0,,968.0,723.0
2014-12-18 21:00:00+00:00,304.0,1057.0,1755.0,1646.0,715.0,47.0,0.0,,920.0,676.0
2014-12-18 22:00:00+00:00,305.0,1049.0,1666.0,1572.0,715.0,47.0,0.0,,905.0,720.0
2014-12-18 23:00:00+00:00,305.0,996.0,1486.0,1080.0,528.0,47.0,0.0,,853.0,232.0
2014-12-19 00:00:00+00:00,310.0,545.0,1461.0,916.0,242.0,42.0,0.0,,775.0,128.0
2014-12-19 01:00:00+00:00,310.0,483.0,1460.0,647.0,366.0,41.0,0.0,,695.0,-309.0
2014-12-19 02:00:00+00:00,308.0,481.0,1461.0,658.0,379.0,41.0,0.0,,699.0,-412.0
2014-12-19 03:00:00+00:00,305.0,481.0,1461.0,633.0,319.0,40.0,0.0,,720.0,-359.0
2014-12-19 04:00:00+00:00,302.0,482.0,1461.0,644.0,321.0,39.0,0.0,,716.0,-352.0
2014-12-19 05:00:00+00:00,299.0,483.0,1461.0,705.0,320.0,39.0,0.0,,697.0,287.0
2014-12-19 06:00:00+00:00,307.0,557.0,1461.0,1213.0,772.0,40.0,0.0,,701.0,618.0
2014-12-19 07:00:00+00:00,310.0,889.0,1460.0,1354.0,1156.0,48.0,0.0,,773.0,804.0
2014-12-19 08:00:00+00:00,317.0,1114.0,1460.0,1763.0,1256.0,48.0,17.0,,700.0,824.0
2014-12-19 09:00:00+00:00,318.0,1126.0,1462.0,1940.0,1240.0,48.0,63.0,,574.0,848.0
2014-12-19 10:00:00+00:00,319.0,1129.0,1462.0,1811.0,1174.0,46.0,101.0,,520.0,925.0
2014-12-19 11:00:00+00:00,316.0,1121.0,1460.0,1737.0,1132.0,47.0,123.0,,567.0,799.0
2014-12-19 12:00:00+00:00,319.0,1112.0,1459.0,1642.0,929.0,47.0,140.0,,612.0,576.0
2014-12-19 13:00:00+00:00,324.0,1109.0,1460.0,1469.0,713.0,48.0,145.0,,746.0,100.0
2014-12-19 14:00:00+00:00,331.0,1104.0,1462.0,1436.0,622.0,49.0,139.0,,910.0,93.0
2014-12-19 15:00:00+00:00,326.0,1107.0,1462.0,1459.0,495.0,48.0,99.0,,1048.0,-77.0
2014-12-19 16:00:00+00:00,322.0,1116.0,1462.0,1561.0,721.0,47.0,30.0,,1135.0,92.0
2014-12-19 17:00:00+00:00,322.0,1120.0,1460.0,1655.0,1032.0,48.0,0.0,,1185.0,408.0
2014-12-19 18:00:00+00:00,321.0,1122.0,1460.0,1644.0,919.0,48.0,0.0,,1213.0,778.0
2014-12-19 19:00:00+00:00,321.0,1128.0,1460.0,1730.0,920.0,48.0,0.0,,1330.0,799.0
2014-12-19 20:00:00+00:00,325.0,1166.0,1463.0,1721.0,582.0,48.0,0.0,,1438.0,381.0
2014-12-19 21:00:00+00:00,329.0,886.0,1463.0,1685.0,664.0,48.0,0.0,,1528.0,166.0
2014-12-19 22:00:00+00:00,325.0,709.0,1462.0,1568.0,516.0,48.0,0.0,,1559.0,88.0
2014-12-19 23:00:00+00:00,319.0,693.0,1462.0,871.0,300.0,48.0,0.0,,1567.0,14.0
2014-12-20 00:00:00+00:00,317.0,479.0,1463.0,652.0,173.0,48.0,0.0,,1513.0,-241.0
2014-12-20 01:00:00+00:00,322.0,470.0,1463.0,624.0,173.0,48.0,0.0,,1523.0,-462.0
2014-12-20 02:00:00+00:00,317.0,473.0,1463.0,557.0,151.0,48.0,0.0,,1437.0,-620.0
2014-12-20 03:00:00+00:00,319.0,475.0,1462.0,617.0,151.0,48.0,0.0,,1386.0,-678.0
2014-12-20 04:00:00+00:00,320.0,476.0,1461.0,608.0,151.0,48.0,0.0,,1431.0,-794.0
2014-12-20 05:00:00+00:00,314.0,473.0,1462.0,603.0,155.0,48.0,0.0,,1460.0,-741.0
2014-12-20 06:00:00+00:00,318.0,471.0,1441.0,784.0,195.0,48.0,0.0,,1519.0,-633.0
2014-12-20 07:00:00+00:00,313.0,459.0,1445.0,972.0,258.0,47.0,0.0,,1521.0,-279.0
2014-12-20 08:00:00+00:00,320.0,438.0,1460.0,1149.0,469.0,48.0,9.0,,1366.0,327.0
2014-12-20 09:00:00+00:00,320.0,563.0,1461.0,1255.0,861.0,48.0,38.0,,1281.0,698.0
2014-12-20 10:00:00+00:00,314.0,645.0,1461.0,1290.0,693.0,47.0,79.0,,1039.0,500.0
2014-12-20 11:00:00+00:00,317.0,641.0,1461.0,1314.0,623.0,47.0,124.0,,772.0,531.0
2014-12-20 12:00:00+00:00,316.0,637.0,1461.0,1304.0,724.0,47.0,163.0,,654.0,538.0
2014-12-20 13:00:00+00:00,316.0,496.0,1462.0,1326.0,657.0,47.0,212.0,,614.0,394.0
2014-12-20 14:00:00+00:00,317.0,482.0,1461.0,1655.0,402.0,47.0,207.0,,586.0,-101.0
2014-12-20 15:00:00+00:00,314.0,478.0,1461.0,1688.0,226.0,48.0,142.0,,579.0,-117.0
2014-12-20 16:00:00+00:00,311.0,477.0,1461.0,1698.0,223.0,46.0,45.0,,725.0,11.0
2014-12-20 17:00:00+00:00,306.0,479.0,1461.0,1976.0,661.0,46.0,0.0,,888.0,564.0
2014-12-20 18:00:00+00:00,310.0,547.0,1461.0,2020.0,801.0,47.0,0.0,,996.0,695.0
2014-12-20 19:00:00+00:00,303.0,600.0,1461.0,2008.0,931.0,47.0,0.0,,1068.0,750.0
2014-12-20 20:00:00+00:00,299.0,609.0,1461.0,2141.0,1167.0,47.0,0.0,,1148.0,908.0
2014-12-20 21:00:00+00:00,309.0,604.0,1461.0,1781.0,1106.0,48.0,0.0,,1054.0,782.0
2014-12-20 22:00:00+00:00,305.0,460.0,1461.0,1776.0,355.0,40.0,0.0,,1051.0,494.0
2014-12-20 23:00:00+00:00,307.0,448.0,1461.0,871.0,298.0,39.0,0.0,,1197.0,209.0
2014-12-21 00:00:00+00:00,307.0,447.0,1459.0,672.0,235.0,39.0,0.0,,1330.0,-274.0
2014-12-21 01:00:00+00:00,301.0,448.0,1428.0,789.0,239.0,39.0,0.0,,1482.0,-641.0
2014-12-21 02:00:00+00:00,304.0,451.0,994.0,754.0,146.0,40.0,0.0,,1644.0,-721.0
2014-12-21 03:00:00+00:00,299.0,451.0,1032.0,657.0,143.0,39.0,0.0,,1677.0,-848.0
2014-12-21 04:00:00+00:00,298.0,451.0,1057.0,632.0,144.0,40.0,0.0,,1606.0,-838.0
2014-12-21 05:00:00+00:00,299.0,452.0,1322.0,694.0,184.0,39.0,0.0,,1588.0,-805.0
2014-12-21 06:00:00+00:00,297.0,452.0,1459.0,808.0,186.0,39.0,0.0,,1656.0,-925.0
2014-12-21 07:00:00+00:00,304.0,444.0,1403.0,858.0,184.0,40.0,0.0,,1711.0,-857.0
2014-12-21 08:00:00+00:00,287.0,411.0,1358.0,1024.0,191.0,38.0,29.0,,1634.0,-610.0
2014-12-21 09:00:00+00:00,295.0,426.0,1461.0,1061.0,212.0,39.0,111.0,,1464.0,-248.0
2014-12-21 10:00:00+00:00,312.0,435.0,1461.0,1135.0,223.0,40.0,179.0,,1283.0,-160.0
2014-12-21 11:00:00+00:00,312.0,442.0,1460.0,1260.0,223.0,39.0,229.0,,995.0,-110.0
2014-12-21 12:00:00+00:00,315.0,436.0,1461.0,1308.0,232.0,40.0,256.0,,814.0,-45.0
2014-12-21 13:00:00+00:00,317.0,432.0,1461.0,1224.0,234.0,40.0,243.0,,716.0,58.0
2014-12-21 14:00:00+00:00,319.0,450.0,1462.0,932.0,234.0,38.0,227.0,,681.0,60.0
2014-12-21 15:00:00+00:00,319.0,580.0,1365.0,1080.0,225.0,39.0,166.0,,677.0,66.0
2014-12-21 16:00:00+00:00,322.0,636.0,1319.0,1216.0,230.0,39.0,54.0,,753.0,395.0
2014-12-21 17:00:00+00:00,321.0,666.0,1382.0,1509.0,880.0,38.0,1.0,,865.0,836.0
2014-12-21 18:00:00+00:00,321.0,767.0,1461.0,1561.0,1120.0,37.0,0.0,,924.0,914.0
2014-12-21 19:00:00+00:00,321.0,771.0,1460.0,1575.0,1129.0,39.0,0.0,,1094.0,1042.0
2014-12-21 20:00:00+00:00,318.0,773.0,1459.0,1584.0,1117.0,39.0,0.0,,1204.0,909.0
2014-12-21 21:00:00+00:00,326.0,775.0,1460.0,1461.0,1090.0,39.0,0.0,,1276.0,966.0
2014-12-21 22:00:00+00:00,324.0,783.0,1461.0,1257.0,723.0,39.0,0.0,,1316.0,645.0
2014-12-21 23:00:00+00:00,324.0,578.0,1463.0,674.0,345.0,38.0,0.0,,1510.0,168.0
2014-12-22 00:00:00+00:00,319.0,453.0,1457.0,733.0,204.0,38.0,0.0,,1768.0,-207.0
2014-12-22 01:00:00+00:00,321.0,454.0,1387.0,608.0,141.0,40.0,0.0,,1950.0,-819.0
2014-12-22 02:00:00+00:00,325.0,454.0,1213.0,502.0,142.0,39.0,0.0,,2060.0,-836.0
2014-12-22 03:00:00+00:00,323.0,449.0,1404.0,465.0,145.0,39.0,0.0,,1924.0,-922.0
2014-12-22 04:00:00+00:00,315.0,442.0,1438.0,517.0,145.0,38.0,0.0,,1773.0,-734.0
2014-12-22 05:00:00+00:00,314.0,446.0,1458.0,698.0,146.0,38.0,0.0,,1663.0,-139.0
2014-12-22 06:00:00+00:00,309.0,464.0,1461.0,1141.0,218.0,40.0,0.0,,1723.0,117.0
2014-12-22 07:00:00+00:00,309.0,623.0,1477.0,1193.0,661.0,47.0,0.0,,1864.0,407.0
2014-12-22 08:00:00+00:00,308.0,795.0,1529.0,1320.0,830.0,47.0,38.0,,1886.0,717.0
2014-12-22 09:00:00+00:00,312.0,848.0,1614.0,1391.0,924.0,47.0,142.0,,1730.0,834.0
2014-12-22 10:00:00+00:00,318.0,860.0,1676.0,1326.0,864.0,47.0,216.0,,1463.0,366.0
2014-12-22 11:00:00+00:00,330.0,935.0,1580.0,1568.0,708.0,48.0,246.0,,1191.0,307.0
2014-12-22 12:00:00+00:00,326.0,910.0,1691.0,1538.0,345.0,47.0,258.0,,982.0,230.0
2014-12-22 13:00:00+00:00,331.0,897.0,1752.0,1541.0,284.0,47.0,240.0,,769.0,147.0
2014-12-22 14:00:00+00:00,330.0,886.0,1753.0,1426.0,275.0,46.0,203.0,,688.0,58.0
2014-12-22 15:00:00+00:00,331.0,880.0,1753.0,1501.0,309.0,46.0,141.0,,653.0,58.0
2014-12-22 16:00:00+00:00,332.0,860.0,1735.0,1554.0,645.0,48.0,38.0,,735.0,364.0
2014-12-22 17:00:00+00:00,329.0,913.0,1620.0,1636.0,1037.0,48.0,0.0,,982.0,464.0
2014-12-22 18:00:00+00:00,328.0,912.0,1751.0,1526.0,1021.0,48.0,0.0,,1226.0,593.0
2014-12-22 19:00:00+00:00,332.0,873.0,1753.0,1547.0,1040.0,48.0,0.0,,1375.0,589.0
2014-12-22 20:00:00+00:00,335.0,879.0,1753.0,1592.0,921.0,47.0,0.0,,1493.0,449.0
2014-12-22 21:00:00+00:00,340.0,868.0,1754.0,1568.0,529.0,48.0,0.0,,1516.0,62.0
2014-12-22 22:00:00+00:00,338.0,938.0,1755.0,1188.0,278.0,48.0,0.0,,1440.0,67.0
2014-12-22 23:00:00+00:00,340.0,771.0,1754.0,699.0,316.0,46.0,0.0,,1318.0,140.0
2014-12-23 00:00:00+00:00,344.0,478.0,1756.0,736.0,264.0,40.0,0.0,,1116.0,165.0
2014-12-23 01:00:00+00:00,342.0,467.0,1756.0,670.0,251.0,39.0,0.0,,858.0,-395.0
2014-12-23 02:00:00+00:00,332.0,467.0,1756.0,631.0,236.0,39.0,0.0,,630.0,-514.0
2014-12-23 03:00:00+00:00,339.0,469.0,1756.0,575.0,239.0,39.0,0.0,,514.0,-501.0
2014-12-23 04:00:00+00:00,336.0,469.0,1757.0,563.0,235.0,39.0,0.0,,469.0,-422.0
2014-12-23 05:00:00+00:00,332.0,468.0,1756.0,773.0,323.0,38.0,0.0,,435.0,-23.0
2014-12-23 06:00:00+00:00,332.0,485.0,1756.0,911.0,474.0,40.0,0.0,,475.0,441.0
2014-12-23 07:00:00+00:00,338.0,710.0,1756.0,966.0,724.0,45.0,0.0,,528.0,777.0
2014-12-23 08:00:00+00:00,336.0,939.0,1756.0,1211.0,771.0,46.0,14.0,,555.0,801.0
2014-12-23 09:00:00+00:00,339.0,1001.0,1755.0,1373.0,907.0,45.0,43.0,,515.0,943.0
2014-12-23 10:00:00+00:00,340.0,1036.0,1756.0,1395.0,799.0,45.0,90.0,,464.0,884.0
2014-12-23 11:00:00+00:00,338.0,1113.0,1756.0,1375.0,664.0,47.0,100.0,,404.0,698.0
2014-12-23 12:00:00+00:00,332.0,1186.0,1757.0,1364.0,530.0,47.0,119.0,,343.0,257.0
2014-12-23 13:00:00+00:00,334.0,1243.0,1757.0,1214.0,357.0,47.0,129.0,,261.0,73.0
2014-12-23 14:00:00+00:00,332.0,1259.0,1756.0,1297.0,364.0,47.0,106.0,,219.0,84.0
2014-12-23 15:00:00+00:00,337.0,1266.0,1755.0,1313.0,440.0,47.0,72.0,,171.0,119.0
2014-12-23 16:00:00+00:00,337.0,1212.0,1754.0,1487.0,779.0,47.0,26.0,,148.0,210.0
2014-12-23 17:00:00+00:00,330.0,1172.0,1755.0,1623.0,1233.0,47.0,0.0,,155.0,355.0
2014-12-23 18:00:00+00:00,333.0,1237.0,1755.0,1612.0,1277.0,47.0,0.0,,195.0,788.0
2014-12-23 19:00:00+00:00,328.0,1172.0,1755.0,1709.0,1236.0,47.0,0.0,,209.0,802.0
2014-12-23 20:00:00+00:00,318.0,1180.0,1755.0,1650.0,1116.0,47.0,0.0,,215.0,508.0
2014-12-23 21:00:00+00:00,324.0,1265.0,1755.0,1662.0,1231.0,47.0,0.0,,224.0,572.0
2014-12-23 22:00:00+00:00,319.0,1199.0,1756.0,1431.0,530.0,46.0,0.0,,212.0,119.0
2014-12-23 23:00:00+00:00,322.0,932.0,1756.0,1181.0,403.0,47.0,0.0,,192.0,137.0
2014-12-24 00:00:00+00:00,314.0,696.0,1756.0,710.0,234.0,39.0,0.0,,187.0,76.0
2014-12-24 01:00:00+00:00,301.0,662.0,1756.0,626.0,228.0,39.0,0.0,,166.0,-196.0
2014-12-24 02:00:00+00:00,304.0,662.0,1755.0,567.0,200.0,38.0,0.0,,180.0,-303.0
2014-12-24 03:00:00+00:00,305.0,664.0,1755.0,436.0,426.0,37.0,0.0,,226.0,-450.0
2014-12-24 04:00:00+00:00,309.0,666.0,1756.0,468.0,412.0,36.0,0.0,,217.0,-402.0
2014-12-24 05:00:00+00:00,304.0,665.0,1757.0,567.0,261.0,39.0,0.0,,183.0,-502.0
2014-12-24 06:00:00+00:00,304.0,682.0,1757.0,917.0,385.0,40.0,0.0,,159.0,14.0
2014-12-24 07:00:00+00:00,309.0,836.0,1756.0,967.0,485.0,40.0,0.0,,159.0,38.0
2014-12-24 08:00:00+00:00,316.0,847.0,1755.0,1288.0,759.0,37.0,19.0,,150.0,304.0
2014-12-24 09:00:00+00:00,322.0,867.0,1754.0,1494.0,886.0,45.0,95.0,,135.0,339.0
2014-12-24 10:00:00+00:00,319.0,878.0,1755.0,1375.0,609.0,47.0,162.0,,107.0,135.0
2014-12-24 11:00:00+00:00,324.0,875.0,1755.0,1299.0,550.0,48.0,205.0,,89.0,61.0
2014-12-24 12:00:00+00:00,327.0,840.0,1700.0,1279.0,577.0,48.0,221.0,,120.0,33.0
2014-12-24 13:00:00+00:00,322.0,728.0,1755.0,1398.0,392.0,48.0,222.0,,124.0,-29.0
2014-12-24 14:00:00+00:00,321.0,623.0,1756.0,1485.0,653.0,48.0,177.0,,105.0,161.0
2014-12-24 15:00:00+00:00,332.0,621.0,1756.0,1536.0,627.0,47.0,113.0,,110.0,165.0
2014-12-24 16:00:00+00:00,331.0,621.0,1756.0,1518.0,600.0,45.0,32.0,,137.0,355.0
2014-12-24 17:00:00+00:00,332.0,617.0,1756.0,1652.0,951.0,48.0,1.0,,225.0,846.0
2014-12-24 18:00:00+00:00,324.0,618.0,1756.0,1835.0,948.0,45.0,0.0,,331.0,720.0
2014-12-24 19:00:00+00:00,320.0,613.0,1735.0,1709.0,779.0,48.0,0.0,,448.0,659.0
2014-12-24 20:00:00+00:00,322.0,609.0,1662.0,1563.0,412.0,47.0,0.0,,549.0,215.0
2014-12-24 21:00:00+00:00,320.0,580.0,1394.0,1625.0,288.0,47.0,0.0,,548.0,27.0
2014-12-24 22:00:00+00:00,321.0,578.0,1389.0,1607.0,304.0,47.0,0.0,,607.0,-7.0
2014-12-24 23:00:00+00:00,324.0,573.0,1479.0,1386.0,318.0,47.0,0.0,,691.0,66.0
2014-12-25 00:00:00+00:00,320.0,437.0,1691.0,1406.0,593.0,40.0,0.0,,804.0,162.0
2014-12-25 01:00:00+00:00,317.0,430.0,1757.0,1117.0,576.0,38.0,0.0,,823.0,164.0
2014-12-25 02:00:00+00:00,315.0,431.0,1744.0,701.0,328.0,39.0,0.0,,830.0,26.0
2014-12-25 03:00:00+00:00,320.0,432.0,1581.0,537.0,262.0,39.0,0.0,,887.0,-210.0
2014-12-25 04:00:00+00:00,317.0,434.0,1549.0,538.0,203.0,38.0,0.0,,1015.0,-65.0
2014-12-25 05:00:00+00:00,317.0,434.0,1524.0,638.0,158.0,39.0,0.0,,1159.0,-111.0
2014-12-25 06:00:00+00:00,313.0,435.0,1521.0,1005.0,400.0,39.0,0.0,,1333.0,-212.0
2014-12-25 07:00:00+00:00,317.0,435.0,1433.0,1041.0,400.0,38.0,0.0,,1362.0,-623.0
2014-12-25 08:00:00+00:00,315.0,436.0,1546.0,1212.0,343.0,36.0,34.0,,1419.0,-452.0
2014-12-25 09:00:00+00:00,322.0,433.0,1737.0,1242.0,481.0,38.0,130.0,,1352.0,-203.0
2014-12-25 10:00:00+00:00,310.0,392.0,1560.0,1235.0,401.0,37.0,205.0,,1212.0,-183.0
2014-12-25 11:00:00+00:00,310.0,388.0,1759.0,1339.0,456.0,36.0,238.0,,1010.0,257.0
2014-12-25 12:00:00+00:00,322.0,403.0,1758.0,1225.0,491.0,37.0,264.0,,882.0,230.0
2014-12-25 13:00:00+00:00,330.0,416.0,1738.0,849.0,644.0,36.0,268.0,,804.0,93.0
2014-12-25 14:00:00+00:00,326.0,416.0,1567.0,716.0,500.0,35.0,241.0,,793.0,-238.0
2014-12-25 15:00:00+00:00,325.0,416.0,1488.0,716.0,501.0,34.0,169.0,,908.0,-295.0
2014-12-25 16:00:00+00:00,323.0,417.0,1600.0,805.0,692.0,37.0,55.0,,1002.0,-75.0
2014-12-25 17:00:00+00:00,323.0,419.0,1587.0,783.0,927.0,38.0,1.0,,1325.0,489.0
2014-12-25 18:00:00+00:00,330.0,419.0,1612.0,814.0,907.0,38.0,0.0,,1492.0,620.0
2014-12-25 19:00:00+00:00,330.0,421.0,1679.0,1044.0,872.0,38.0,0.0,,1466.0,816.0
2014-12-25 20:00:00+00:00,324.0,422.0,1756.0,1278.0,968.0,37.0,0.0,,1421.0,595.0
2014-12-25 21:00:00+00:00,325.0,423.0,1755.0,1234.0,941.0,38.0,0.0,,1404.0,575.0
2014-12-25 22:00:00+00:00,329.0,423.0,1757.0,1077.0,728.0,38.0,0.0,,1347.0,187.0
2014-12-25 23:00:00+00:00,326.0,424.0,1474.0,639.0,228.0,38.0,0.0,,1367.0,-169.0
2014-12-26 00:00:00+00:00,322.0,427.0,1146.0,707.0,133.0,36.0,0.0,,1445.0,-612.0
2014-12-26 01:00:00+00:00,322.0,427.0,841.0,451.0,133.0,37.0,0.0,,1629.0,-833.0
2014-12-26 02:00:00+00:00,326.0,427.0,596.0,460.0,124.0,38.0,0.0,,1596.0,-873.0
2014-12-26 03:00:00+00:00,321.0,427.0,625.0,498.0,132.0,36.0,0.0,,1517.0,-839.0
2014-12-26 04:00:00+00:00,323.0,428.0,850.0,545.0,113.0,37.0,0.0,,1344.0,-838.0
2014-12-26 05:00:00+00:00,319.0,431.0,1160.0,569.0,196.0,37.0,0.0,,1204.0,-739.0
2014-12-26 06:00:00+00:00,317.0,452.0,1565.0,849.0,425.0,41.0,0.0,,1016.0,-255.0
2014-12-26 07:00:00+00:00,316.0,602.0,1704.0,786.0,515.0,45.0,0.0,,793.0,-154.0
2014-12-26 08:00:00+00:00,322.0,620.0,1757.0,1031.0,715.0,45.0,46.0,,740.0,96.0
2014-12-26 09:00:00+00:00,321.0,644.0,1747.0,1099.0,979.0,45.0,165.0,,621.0,204.0
2014-12-26 10:00:00+00:00,311.0,637.0,1588.0,1107.0,962.0,46.0,239.0,,442.0,470.0
2014-12-26 11:00:00+00:00,311.0,637.0,1727.0,1128.0,858.0,45.0,269.0,,277.0,464.0
2014-12-26 12:00:00+00:00,327.0,641.0,1683.0,1168.0,889.0,47.0,276.0,,181.0,468.0
2014-12-26 13:00:00+00:00,328.0,635.0,1710.0,1090.0,871.0,44.0,270.0,,157.0,372.0
2014-12-26 14:00:00+00:00,330.0,636.0,1590.0,1237.0,710.0,43.0,243.0,,117.0,327.0
2014-12-26 15:00:00+00:00,326.0,634.0,1722.0,1172.0,672.0,43.0,180.0,,146.0,258.0
2014-12-26 16:00:00+00:00,327.0,639.0,1676.0,1265.0,799.0,47.0,62.0,,318.0,482.0
2014-12-26 17:00:00+00:00,331.0,642.0,1717.0,1357.0,963.0,46.0,1.0,,502.0,699.0
2014-12-26 18:00:00+00:00,332.0,646.0,1756.0,1513.0,932.0,47.0,0.0,,528.0,826.0
2014-12-26 19:00:00+00:00,330.0,649.0,1755.0,1662.0,992.0,46.0,0.0,,429.0,919.0
2014-12-26 20:00:00+00:00,328.0,648.0,1755.0,1612.0,973.0,47.0,0.0,,472.0,1006.0
2014-12-26 21:00:00+00:00,327.0,628.0,1755.0,1624.0,1014.0,46.0,0.0,,785.0,902.0
2014-12-26 22:00:00+00:00,324.0,616.0,1578.0,1452.0,800.0,46.0,0.0,,1134.0,577.0
2014-12-26 23:00:00+00:00,331.0,610.0,1217.0,1442.0,826.0,47.0,0.0,,1243.0,478.0
2014-12-27 00:00:00+00:00,331.0,452.0,1087.0,1129.0,281.0,39.0,0.0,,1198.0,-9.0
2014-12-27 01:00:00+00:00,330.0,445.0,863.0,722.0,271.0,39.0,0.0,,953.0,-12.0
2014-12-27 02:00:00+00:00,327.0,445.0,889.0,538.0,386.0,39.0,0.0,,775.0,-12.0
2014-12-27 03:00:00+00:00,326.0,447.0,961.0,444.0,336.0,39.0,0.0,,829.0,-15.0
2014-12-27 04:00:00+00:00,333.0,447.0,867.0,443.0,306.0,37.0,0.0,,956.0,-101.0
2014-12-27 05:00:00+00:00,332.0,447.0,796.0,498.0,405.0,38.0,0.0,,1076.0,-241.0
2014-12-27 06:00:00+00:00,332.0,449.0,837.0,601.0,364.0,39.0,0.0,,1143.0,-236.0
2014-12-27 07:00:00+00:00,332.0,449.0,918.0,736.0,471.0,37.0,0.0,,1145.0,-123.0
2014-12-27 08:00:00+00:00,330.0,455.0,902.0,784.0,541.0,37.0,21.0,,1351.0,158.0
2014-12-27 09:00:00+00:00,329.0,532.0,1139.0,920.0,758.0,37.0,67.0,,1532.0,243.0
2014-12-27 10:00:00+00:00,331.0,603.0,1003.0,978.0,663.0,37.0,99.0,,1552.0,184.0
2014-12-27 11:00:00+00:00,328.0,601.0,969.0,1104.0,452.0,39.0,120.0,,1417.0,60.0
2014-12-27 12:00:00+00:00,328.0,593.0,865.0,1345.0,431.0,39.0,114.0,,1234.0,-7.0
2014-12-27 13:00:00+00:00,331.0,475.0,1011.0,1034.0,271.0,37.0,95.0,,1272.0,-10.0
2014-12-27 14:00:00+00:00,334.0,460.0,1023.0,1130.0,385.0,38.0,53.0,,1472.0,-10.0
2014-12-27 15:00:00+00:00,334.0,460.0,983.0,1065.0,360.0,38.0,35.0,,1696.0,-159.0
2014-12-27 16:00:00+00:00,337.0,463.0,855.0,1040.0,626.0,39.0,13.0,,2062.0,139.0
2014-12-27 17:00:00+00:00,340.0,464.0,915.0,1096.0,683.0,39.0,0.0,,2433.0,259.0
2014-12-27 18:00:00+00:00,336.0,519.0,1160.0,1101.0,820.0,39.0,0.0,,2478.0,256.0
2014-12-27 19:00:00+00:00,338.0,565.0,1128.0,1180.0,565.0,38.0,0.0,,2663.0,186.0
2014-12-27 20:00:00+00:00,335.0,569.0,1101.0,1053.0,475.0,38.0,0.0,,2851.0,52.0
2014-12-27 21:00:00+00:00,338.0,568.0,879.0,1034.0,432.0,38.0,0.0,,3005.0,-1.0
2014-12-27 22:00:00+00:00,325.0,447.0,438.0,1010.0,238.0,37.0,0.0,,3102.0,-492.0
2014-12-27 23:00:00+00:00,331.0,434.0,180.0,748.0,183.0,37.0,0.0,,3191.0,-853.0
2014-12-28 00:00:00+00:00,337.0,431.0,180.0,633.0,144.0,39.0,0.0,,3273.0,-802.0
2014-12-28 01:00:00+00:00,334.0,429.0,181.0,502.0,143.0,39.0,0.0,,3326.0,-694.0
2014-12-28 02:00:00+00:00,330.0,428.0,199.0,418.0,143.0,38.0,0.0,,3371.0,-496.0
2014-12-28 03:00:00+00:00,337.0,427.0,230.0,367.0,143.0,38.0,0.0,,3335.0,-525.0
2014-12-28 04:00:00+00:00,335.0,426.0,183.0,417.0,143.0,37.0,0.0,,3368.0,-636.0
2014-12-28 05:00:00+00:00,326.0,426.0,192.0,430.0,143.0,37.0,0.0,,3403.0,-635.0
2014-12-28 06:00:00+00:00,334.0,428.0,180.0,413.0,143.0,37.0,0.0,,3499.0,-663.0
2014-12-28 07:00:00+00:00,332.0,425.0,180.0,484.0,151.0,38.0,0.0,,3643.0,-837.0
2014-12-28 08:00:00+00:00,330.0,419.0,180.0,543.0,86.0,37.0,18.0,,3710.0,-850.0
2014-12-28 09:00:00+00:00,328.0,419.0,180.0,534.0,139.0,36.0,71.0,,3667.0,-672.0
