,Fossil Brown coal/Lignite,Hydro Water Reservoir,Other renewable,Solar,Wind Onshore
2018-01-21 18:00:00+00:00,206.47,94.92,,,
2018-01-21 19:00:00+00:00,205.59,0.0,,,
2018-01-21 20:00:00+00:00,207.24,0.0,,,
2018-01-21 21:00:00+00:00,206.25,0.0,,,
2018-01-21 22:00:00+00:00,206.69,0.0,,,
2018-01-21 23:00:00+00:00,207.3,0.0,,,
2018-01-22 00:00:00+00:00,182.77,0.0,,,
2018-01-22 01:00:00+00:00,177.76,0.0,,,
2018-01-22 02:00:00+00:00,178.53,0.0,,,
2018-01-22 03:00:00+00:00,178.7,0.0,,,
2018-01-22 04:00:00+00:00,180.02,0.0,,,
2018-01-22 05:00:00+00:00,205.43,0.02,,,
2018-01-22 06:00:00+00:00,204.88,106.34,,,
2018-01-22 07:00:00+00:00,206.03,259.22,,,
2018-01-22 08:00:00+00:00,205.81,312.31,,,
2018-01-22 09:00:00+00:00,206.47,313.4,,,
2018-01-22 10:00:00+00:00,207.19,312.71,,,
2018-01-22 11:00:00+00:00,206.58,335.15,,,
2018-01-22 12:00:00+00:00,193.99,334.83,,,
2018-01-22 13:00:00+00:00,202.95,334.98,,,
2018-01-22 14:00:00+00:00,207.08,312.51,,,
2018-01-22 15:00:00+00:00,207.52,335.41,,,
2018-01-22 16:00:00+00:00,206.09,335.51,,,
2018-01-22 17:00:00+00:00,205.98,322.82,,,
2018-01-22 18:00:00+00:00,206.42,334.92,,,
2018-01-22 19:00:00+00:00,206.53,279.91,,,
2018-01-22 20:00:00+00:00,206.8,106.29,,,
2018-01-22 21:00:00+00:00,206.64,0.0,,,
2018-01-22 22:00:00+00:00,206.58,0.0,,,
2018-01-22 23:00:00+00:00,206.53,0.0,,,
2018-01-23 00:00:00+00:00,206.47,0.0,,,
2018-01-23 01:00:00+00:00,206.91,0.0,,,
2018-01-23 02:00:00+00:00,206.53,0.0,,,
2018-01-23 03:00:00+00:00,206.86,0.0,,,
2018-01-23 04:00:00+00:00,206.47,0.0,,,
2018-01-23 05:00:00+00:00,206.8,160.38,,,
2018-01-23 06:00:00+00:00,207.02,281.16,,,
2018-01-23 07:00:00+00:00,206.91,338.02,,,
2018-01-23 08:00:00+00:00,205.26,338.38,,,
2018-01-23 09:00:00+00:00,206.47,312.2,,,
2018-01-23 10:00:00+00:00,206.64,312.97,,,
2018-01-23 11:00:00+00:00,207.02,312.48,,,
2018-01-23 12:00:00+00:00,206.47,311.39,,,
2018-01-23 13:00:00+00:00,206.64,312.66,,,
2018-01-23 14:00:00+00:00,205.98,313.15,,,
2018-01-23 15:00:00+00:00,207.35,315.02,,,
2018-01-23 16:00:00+00:00,205.81,313.29,,,
2018-01-23 17:00:00+00:00,205.87,313.52,,,
2018-01-23 18:00:00+00:00,205.59,312.21,,,
2018-01-23 19:00:00+00:00,207.57,208.54,,,
2018-01-23 20:00:00+00:00,206.03,105.32,,,
2018-01-23 21:00:00+00:00,205.76,0.15,,,
2018-01-23 22:00:00+00:00,205.15,0.0,,,
2018-01-23 23:00:00+00:00,206.69,0.0,,,
2018-01-24 00:00:00+00:00,206.36,0.0,,,
2018-01-24 01:00:00+00:00,206.36,0.0,,,
2018-01-24 02:00:00+00:00,206.03,0.0,,,
2018-01-24 03:00:00+00:00,207.24,0.0,,,
2018-01-24 04:00:00+00:00,206.69,0.0,,,
2018-01-24 05:00:00+00:00,206.03,106.23,,,
2018-01-24 06:00:00+00:00,206.69,210.38,,,
2018-01-24 07:00:00+00:00,205.59,312.58,,,
2018-01-24 08:00:00+00:00,206.31,312.38,,,
2018-01-24 09:00:00+00:00,206.14,313.12,,,
2018-01-24 10:00:00+00:00,205.65,282.93,,,
2018-01-24 11:00:00+00:00,206.14,311.65,,,
2018-01-24 12:00:00+00:00,206.36,314.09,,,
2018-01-24 13:00:00+00:00,205.59,313.67,,,
2018-01-24 14:00:00+00:00,206.53,314.34,,,
2018-01-24 15:00:00+00:00,206.42,314.26,,,
2018-01-24 16:00:00+00:00,205.81,307.3,,,
2018-01-24 17:00:00+00:00,206.47,328.63,,,
2018-01-24 18:00:00+00:00,206.25,338.6,,,
2018-01-24 19:00:00+00:00,205.87,312.3,,,
2018-01-24 20:00:00+00:00,206.31,310.91,,,
2018-01-24 21:00:00+00:00,206.75,0.31,,,
2018-01-24 22:00:00+00:00,206.47,0.0,,,
2018-01-24 23:00:00+00:00,206.97,0.0,,,
2018-01-25 00:00:00+00:00,206.25,0.0,,,
2018-01-25 01:00:00+00:00,206.47,0.0,,,
2018-01-25 02:00:00+00:00,206.53,0.0,,,
2018-01-25 03:00:00+00:00,206.47,0.0,,,
2018-01-25 04:00:00+00:00,206.53,0.36,,,
2018-01-25 05:00:00+00:00,206.8,255.14,,,
2018-01-25 06:00:00+00:00,206.75,331.65,,,
2018-01-25 07:00:00+00:00,206.03,330.76,,,
2018-01-25 08:00:00+00:00,206.36,330.86,,,
2018-01-25 09:00:00+00:00,206.31,331.52,,,
2018-01-25 10:00:00+00:00,206.64,331.95,,,
2018-01-25 11:00:00+00:00,205.32,330.56,,,
2018-01-25 12:00:00+00:00,205.87,331.32,,,
2018-01-25 13:00:00+00:00,205.43,331.11,,,
2018-01-25 14:00:00+00:00,205.43,331.55,,,
2018-01-25 15:00:00+00:00,204.71,331.67,,,
2018-01-25 16:00:00+00:00,205.98,336.93,,,
2018-01-25 17:00:00+00:00,206.64,336.04,,,
2018-01-25 18:00:00+00:00,206.58,335.74,,,
2018-01-25 19:00:00+00:00,206.2,330.79,,,
2018-01-25 20:00:00+00:00,206.69,277.04,,,
2018-01-25 21:00:00+00:00,206.31,142.92,,,
2018-01-25 22:00:00+00:00,206.47,0.17,,,
2018-01-25 23:00:00+00:00,206.03,0.0,,,
2018-01-26 00:00:00+00:00,206.36,0.0,,,
2018-01-26 01:00:00+00:00,206.2,0.0,,,
2018-01-26 02:00:00+00:00,206.25,0.0,,,
2018-01-26 03:00:00+00:00,206.42,0.0,,,
2018-01-26 04:00:00+00:00,206.36,0.59,,,
2018-01-26 05:00:00+00:00,206.36,280.22,,,
2018-01-26 06:00:00+00:00,205.15,335.49,,,
2018-01-26 07:00:00+00:00,203.34,335.31,,,
2018-01-26 08:00:00+00:00,203.06,334.97,,,
2018-01-26 09:00:00+00:00,203.06,332.28,,,
2018-01-26 10:00:00+00:00,204.55,330.76,,,
2018-01-26 11:00:00+00:00,205.37,330.68,,,
2018-01-26 12:00:00+00:00,206.14,331.19,,,
2018-01-26 13:00:00+00:00,205.92,331.2,,,
2018-01-26 14:00:00+00:00,205.59,332.26,,,
2018-01-26 15:00:00+00:00,206.36,331.52,,,
2018-01-26 16:00:00+00:00,206.03,331.53,,,
2018-01-26 17:00:00+00:00,205.98,331.95,,,
2018-01-26 18:00:00+00:00,205.15,331.77,,,
2018-01-26 19:00:00+00:00,206.31,332.76,,,
2018-01-26 20:00:00+00:00,205.87,300.86,,,
2018-01-26 21:00:00+00:00,205.37,185.3,,,
2018-01-26 22:00:00+00:00,204.27,104.16,,,
2018-01-26 23:00:00+00:00,205.54,0.0,,,
2018-01-27 00:00:00+00:00,204.33,0.0,,,
2018-01-27 01:00:00+00:00,204.82,0.0,,,
2018-01-27 02:00:00+00:00,205.65,0.0,,,
2018-01-27 03:00:00+00:00,204.6,0.0,,,
2018-01-27 04:00:00+00:00,205.1,0.0,,,
2018-01-27 05:00:00+00:00,206.53,0.0,,,
2018-01-27 06:00:00+00:00,205.54,0.45,,,
2018-01-27 07:00:00+00:00,205.81,104.56,,,
2018-01-27 08:00:00+00:00,206.09,104.53,,,
2018-01-27 09:00:00+00:00,205.76,104.54,,,
2018-01-27 10:00:00+00:00,206.09,104.51,,,
2018-01-27 11:00:00+00:00,205.98,71.1,,,
2018-01-27 12:00:00+00:00,205.76,0.0,,,
2018-01-27 13:00:00+00:00,206.64,0.0,,,
2018-01-27 14:00:00+00:00,205.87,0.0,,,
2018-01-27 15:00:00+00:00,205.21,0.0,,,
2018-01-27 16:00:00+00:00,206.09,203.89,,,
2018-01-27 17:00:00+00:00,206.47,209.75,,,
2018-01-27 18:00:00+00:00,205.98,209.52,,,
2018-01-27 19:00:00+00:00,206.36,208.94,,,
2018-01-27 20:00:00+00:00,206.2,105.45,,,
2018-01-27 21:00:00+00:00,205.48,0.0,,,
2018-01-27 22:00:00+00:00,204.99,0.0,,,
2018-01-27 23:00:00+00:00,206.14,0.0,,,
2018-01-28 00:00:00+00:00,206.36,0.0,,,
2018-01-28 01:00:00+00:00,206.47,0.0,,,
2018-01-28 02:00:00+00:00,205.48,0.0,,,
2018-01-28 03:00:00+00:00,205.76,0.0,,,
2018-01-28 04:00:00+00:00,205.32,0.0,,,
2018-01-28 05:00:00+00:00,206.36,0.0,,,
2018-01-28 06:00:00+00:00,206.2,0.0,,,
2018-01-28 07:00:00+00:00,206.25,0.0,,,
2018-01-28 08:00:00+00:00,206.14,0.05,,,
2018-01-28 09:00:00+00:00,206.36,110.06,,,
2018-01-28 10:00:00+00:00,206.09,111.62,,,
2018-01-28 11:00:00+00:00,206.2,0.0,,,
2018-01-28 12:00:00+00:00,206.31,0.0,,,
2018-01-28 13:00:00+00:00,206.03,0.0,,,
2018-01-28 14:00:00+00:00,206.53,0.03,,,
2018-01-28 15:00:00+00:00,206.14,160.68,,,
2018-01-28 16:00:00+00:00,205.87,196.23,,,
2018-01-28 17:00:00+00:00,206.2,215.7,,,
2018-01-28 18:00:00+00:00,205.87,215.47,,,
2018-01-28 19:00:00+00:00,206.58,210.24,,,
2018-01-28 20:00:00+00:00,206.2,110.8,,,
2018-01-28 21:00:00+00:00,203.89,0.0,,,
2018-01-28 22:00:00+00:00,205.43,0.0,,,
2018-01-28 23:00:00+00:00,205.59,0.0,,,
2018-01-29 00:00:00+00:00,206.53,0.0,,,
2018-01-29 01:00:00+00:00,206.47,0.0,,,
2018-01-29 02:00:00+00:00,206.53,0.0,,,
2018-01-29 03:00:00+00:00,206.36,0.0,,,
2018-01-29 04:00:00+00:00,206.64,0.0,,,
2018-01-29 05:00:00+00:00,205.92,1.73,,,
2018-01-29 06:00:00+00:00,206.36,329.57,,,
2018-01-29 07:00:00+00:00,206.91,331.27,,,
2018-01-29 08:00:00+00:00,206.53,241.16,,,
2018-01-29 09:00:00+00:00,207.02,241.3,,,
2018-01-29 10:00:00+00:00,206.97,224.22,,,
2018-01-29 11:00:00+00:00,206.64,223.34,,,
2018-01-29 12:00:00+00:00,207.19,223.91,,,
2018-01-29 13:00:00+00:00,206.69,220.52,,,
2018-01-29 14:00:00+00:00,206.69,224.81,,,
2018-01-29 15:00:00+00:00,206.75,262.33,,,
2018-01-29 16:00:00+00:00,206.03,332.06,,,
2018-01-29 17:00:00+00:00,206.75,331.77,,,
2018-01-29 18:00:00+00:00,207.13,319.87,,,
2018-01-29 19:00:00+00:00,206.69,210.61,,,
2018-01-29 20:00:00+00:00,206.69,0.05,,,
2018-01-29 21:00:00+00:00,207.3,0.0,,,
2018-01-29 22:00:00+00:00,207.3,0.0,,,
2018-01-29 23:00:00+00:00,206.8,0.0,,,
2018-01-30 00:00:00+00:00,206.69,0.0,,,
2018-01-30 01:00:00+00:00,206.97,0.0,,,
2018-01-30 02:00:00+00:00,207.08,0.0,,,
2018-01-30 03:00:00+00:00,207.24,0.0,,,
2018-01-30 04:00:00+00:00,207.35,0.46,,,
2018-01-30 05:00:00+00:00,206.86,204.77,,,
2018-01-30 06:00:00+00:00,206.64,207.11,,,
2018-01-30 07:00:00+00:00,207.19,308.43,,,
2018-01-30 08:00:00+00:00,206.8,309.08,,,
2018-01-30 09:00:00+00:00,206.97,308.75,,,
2018-01-30 10:00:00+00:00,206.8,308.4,,,
2018-01-30 11:00:00+00:00,207.02,308.14,,,
2018-01-30 12:00:00+00:00,206.86,309.46,,,
2018-01-30 13:00:00+00:00,207.02,308.34,,,
2018-01-30 14:00:00+00:00,207.02,309.29,,,
2018-01-30 15:00:00+00:00,207.63,309.8,,,
2018-01-30 16:00:00+00:00,207.63,332.85,,,
2018-01-30 17:00:00+00:00,206.97,336.19,,,
2018-01-30 18:00:00+00:00,207.02,335.89,,,
2018-01-30 19:00:00+00:00,206.86,310.37,,,
2018-01-30 20:00:00+00:00,207.19,208.41,,,
2018-01-30 21:00:00+00:00,205.26,0.28,,,
2018-01-30 22:00:00+00:00,207.02,0.0,,,
2018-01-30 23:00:00+00:00,207.46,0.0,,,
2018-01-31 00:00:00+00:00,205.81,0.0,,,
2018-01-31 01:00:00+00:00,207.19,0.0,,,
2018-01-31 02:00:00+00:00,207.13,0.0,,,
2018-01-31 03:00:00+00:00,207.79,0.0,,,
2018-01-31 04:00:00+00:00,207.3,1.11,,,
2018-01-31 05:00:00+00:00,206.2,186.86,,,
2018-01-31 06:00:00+00:00,207.79,206.25,,,
2018-01-31 07:00:00+00:00,207.3,330.26,,,
2018-01-31 08:00:00+00:00,206.58,330.54,,,
2018-01-31 09:00:00+00:00,206.14,308.02,,,
2018-01-31 10:00:00+00:00,205.98,307.77,,,
2018-01-31 11:00:00+00:00,204.82,307.79,,,
2018-01-31 12:00:00+00:00,206.53,306.04,,,
2018-01-31 13:00:00+00:00,206.09,306.21,,,
2018-01-31 14:00:00+00:00,204.77,309.42,,,
2018-01-31 15:00:00+00:00,205.92,309.69,,,
2018-01-31 16:00:00+00:00,206.91,331.45,,,
2018-01-31 17:00:00+00:00,206.8,330.64,,,
2018-01-31 18:00:00+00:00,206.64,329.44,,,
2018-01-31 19:00:00+00:00,207.08,207.04,,,
2018-01-31 20:00:00+00:00,206.75,206.7,,,
2018-01-31 21:00:00+00:00,206.75,0.18,,,
2018-01-31 22:00:00+00:00,206.91,0.0,,,
2018-01-31 23:00:00+00:00,207.19,0.0,,,
2018-02-01 00:00:00+00:00,206.91,0.0,,,
2018-02-01 01:00:00+00:00,206.8,0.0,,,
2018-02-01 02:00:00+00:00,206.75,0.0,,,
2018-02-01 03:00:00+00:00,207.19,0.0,,,
2018-02-01 04:00:00+00:00,207.3,3.1,,,
2018-02-01 05:00:00+00:00,206.8,271.95,,,
2018-02-01 06:00:00+00:00,205.32,245.07,,,
2018-02-01 07:00:00+00:00,206.64,290.98,,,
2018-02-01 08:00:00+00:00,205.76,290.7,,,
2018-02-01 09:00:00+00:00,205.98,291.41,,,
2018-02-01 10:00:00+00:00,202.79,290.42,,,
2018-02-01 11:00:00+00:00,206.53,311.24,,,
2018-02-01 12:00:00+00:00,205.92,330.18,,,
2018-02-01 13:00:00+00:00,205.43,331.14,,,
2018-02-01 14:00:00+00:00,204.49,330.45,,,
2018-02-01 15:00:00+00:00,206.25,330.3,,,
2018-02-01 16:00:00+00:00,204.93,330.91,,,
2018-02-01 17:00:00+00:00,203.39,331.72,,,
2018-02-01 18:00:00+00:00,204.77,331.22,,,
2018-02-01 19:00:00+00:00,206.47,274.35,,,
2018-02-01 20:00:00+00:00,207.13,256.92,,,
2018-02-01 21:00:00+00:00,206.14,0.18,,,
2018-02-01 22:00:00+00:00,205.98,0.0,,,
2018-02-01 23:00:00+00:00,206.31,0.0,,,
2018-02-02 00:00:00+00:00,206.25,0.0,,,
2018-02-02 01:00:00+00:00,206.09,0.0,,,
2018-02-02 02:00:00+00:00,206.09,0.0,,,
2018-02-02 03:00:00+00:00,206.42,0.0,,,
2018-02-02 04:00:00+00:00,206.14,0.13,,,
2018-02-02 05:00:00+00:00,206.09,103.62,,,
2018-02-02 06:00:00+00:00,204.33,329.24,,,
2018-02-02 07:00:00+00:00,206.31,331.3,,,
2018-02-02 08:00:00+00:00,205.76,330.08,,,
2018-02-02 09:00:00+00:00,205.65,330.94,,,
2018-02-02 10:00:00+00:00,204.27,330.71,,,
2018-02-02 11:00:00+00:00,204.71,330.1,,,
2018-02-02 12:00:00+00:00,205.32,313.2,,,
2018-02-02 13:00:00+00:00,205.7,313.29,,,
2018-02-02 14:00:00+00:00,205.87,314.01,,,
2018-02-02 15:00:00+00:00,206.03,332.18,,,
2018-02-02 16:00:00+00:00,206.09,330.61,,,
2018-02-02 17:00:00+00:00,205.48,330.73,,,
2018-02-02 18:00:00+00:00,206.2,329.98,,,
2018-02-02 19:00:00+00:00,206.42,329.79,,,
2018-02-02 20:00:00+00:00,206.25,140.12,,,
2018-02-02 21:00:00+00:00,205.65,0.0,,,
2018-02-02 22:00:00+00:00,206.36,0.0,,,
2018-02-02 23:00:00+00:00,206.03,0.0,,,
2018-02-03 00:00:00+00:00,206.14,0.0,,,
2018-02-03 01:00:00+00:00,206.47,0.0,,,
2018-02-03 02:00:00+00:00,206.36,0.0,,,
2018-02-03 03:00:00+00:00,205.92,0.0,,,
2018-02-03 04:00:00+00:00,205.65,0.0,,,
2018-02-03 05:00:00+00:00,205.65,0.1,,,
2018-02-03 06:00:00+00:00,192.06,70.95,,,
2018-02-03 07:00:00+00:00,195.09,110.8,,,
2018-02-03 08:00:00+00:00,206.58,300.33,,,
2018-02-03 09:00:00+00:00,206.58,300.55,,,
2018-02-03 10:00:00+00:00,206.69,300.65,,,
2018-02-03 11:00:00+00:00,207.02,300.43,,,
2018-02-03 12:00:00+00:00,207.52,174.42,,,
2018-02-03 13:00:00+00:00,206.09,152.91,,,
2018-02-03 14:00:00+00:00,206.75,147.48,,,
2018-02-03 15:00:00+00:00,206.53,151.85,,,
2018-02-03 16:00:00+00:00,205.76,249.15,,,
2018-02-03 17:00:00+00:00,205.48,255.4,,,
2018-02-03 18:00:00+00:00,206.58,275.55,,,
2018-02-03 19:00:00+00:00,206.14,147.02,,,
2018-02-03 20:00:00+00:00,206.58,110.53,,,
2018-02-03 21:00:00+00:00,205.92,75.88,,,
2018-02-03 22:00:00+00:00,206.25,87.27,,,
2018-02-03 23:00:00+00:00,205.32,0.0,,,
2018-02-04 00:00:00+00:00,203.23,0.0,,,
2018-02-04 01:00:00+00:00,203.17,0.0,,,
2018-02-04 02:00:00+00:00,204.33,0.0,,,
2018-02-04 03:00:00+00:00,205.26,0.0,,,
2018-02-04 04:00:00+00:00,205.76,0.0,,,
2018-02-04 05:00:00+00:00,205.37,0.0,,,
2018-02-04 06:00:00+00:00,206.58,0.0,,,
2018-02-04 07:00:00+00:00,206.36,1.37,,,
2018-02-04 08:00:00+00:00,205.87,92.52,,,
2018-02-04 09:00:00+00:00,205.37,107.1,,,
2018-02-04 10:00:00+00:00,205.92,111.0,,,
2018-02-04 11:00:00+00:00,206.42,107.02,,,
2018-02-04 12:00:00+00:00,206.64,105.35,,,
2018-02-04 13:00:00+00:00,206.64,96.05,,,
2018-02-04 14:00:00+00:00,205.87,106.72,,,
2018-02-04 15:00:00+00:00,206.47,112.23,,,
2018-02-04 16:00:00+00:00,206.31,292.03,,,
2018-02-04 17:00:00+00:00,205.26,290.55,,,
2018-02-04 18:00:00+00:00,206.03,290.6,,,
2018-02-04 19:00:00+00:00,206.31,141.87,,,
2018-02-04 20:00:00+00:00,206.58,111.47,,,
2018-02-04 21:00:00+00:00,205.87,92.55,,,
2018-02-04 22:00:00+00:00,206.36,70.01,,,
2018-02-04 23:00:00+00:00,206.36,0.0,,,
2018-02-05 00:00:00+00:00,206.42,0.0,,,
2018-02-05 01:00:00+00:00,206.03,0.0,,,
2018-02-05 02:00:00+00:00,206.75,0.0,,,
2018-02-05 03:00:00+00:00,206.69,0.0,,,
2018-02-05 04:00:00+00:00,206.58,1.3,,,
2018-02-05 05:00:00+00:00,206.25,220.64,,,
2018-02-05 06:00:00+00:00,206.2,328.94,,,
2018-02-05 07:00:00+00:00,206.03,329.8,,,
2018-02-05 08:00:00+00:00,206.03,330.17,,,
2018-02-05 09:00:00+00:00,206.53,331.14,,,
2018-02-05 10:00:00+00:00,206.09,330.97,,,
2018-02-05 11:00:00+00:00,206.86,302.31,,,
2018-02-05 12:00:00+00:00,205.92,294.23,,,
2018-02-05 13:00:00+00:00,205.7,295.85,,,
2018-02-05 14:00:00+00:00,206.03,295.6,,,
2018-02-05 15:00:00+00:00,206.8,305.78,,,
2018-02-05 16:00:00+00:00,205.65,306.29,,,
2018-02-05 17:00:00+00:00,206.97,318.37,,,
2018-02-05 18:00:00+00:00,207.74,331.8,,,
2018-02-05 19:00:00+00:00,207.52,331.68,,,
2018-02-05 20:00:00+00:00,206.47,271.44,,,
2018-02-05 21:00:00+00:00,206.47,182.16,,,
2018-02-05 22:00:00+00:00,190.3,70.62,,,
2018-02-05 23:00:00+00:00,202.24,0.0,,,
2018-02-06 00:00:00+00:00,203.12,0.0,,,
2018-02-06 01:00:00+00:00,202.07,0.0,,,
2018-02-06 02:00:00+00:00,201.96,0.0,,,
2018-02-06 03:00:00+00:00,202.02,0.0,,,
2018-02-06 04:00:00+00:00,202.68,1.95,,,
2018-02-06 05:00:00+00:00,206.58,282.65,,,
2018-02-06 06:00:00+00:00,206.91,316.7,,,
2018-02-06 07:00:00+00:00,205.59,311.64,,,
2018-02-06 08:00:00+00:00,205.98,306.83,,,
2018-02-06 09:00:00+00:00,207.19,307.63,,,
2018-02-06 10:00:00+00:00,207.08,313.17,,,
2018-02-06 11:00:00+00:00,207.3,313.01,,,
2018-02-06 12:00:00+00:00,207.19,325.88,,,
2018-02-06 13:00:00+00:00,202.95,326.77,,,
2018-02-06 14:00:00+00:00,201.3,327.18,,,
2018-02-06 15:00:00+00:00,206.64,321.55,,,
2018-02-06 16:00:00+00:00,202.73,324.04,,,
2018-02-06 17:00:00+00:00,205.26,330.5,,,
2018-02-06 18:00:00+00:00,200.2,309.34,,,
2018-02-06 19:00:00+00:00,202.68,299.06,,,
2018-02-06 20:00:00+00:00,204.55,298.14,,,
2018-02-06 21:00:00+00:00,205.87,185.67,,,
2018-02-06 22:00:00+00:00,205.87,30.26,,,
2018-02-06 23:00:00+00:00,204.55,0.0,,,
2018-02-07 00:00:00+00:00,207.68,0.0,,,
2018-02-07 01:00:00+00:00,206.31,0.0,,,
2018-02-07 02:00:00+00:00,206.2,0.0,,,
2018-02-07 03:00:00+00:00,207.63,0.0,,,
2018-02-07 04:00:00+00:00,206.47,0.81,,,
2018-02-07 05:00:00+00:00,206.47,142.28,,,
2018-02-07 06:00:00+00:00,197.84,228.89,,,
2018-02-07 07:00:00+00:00,204.11,316.83,,,
2018-02-07 08:00:00+00:00,205.37,324.01,,,
2018-02-07 09:00:00+00:00,205.26,331.95,,,
2018-02-07 10:00:00+00:00,205.26,307.58,,,
2018-02-07 11:00:00+00:00,205.48,298.04,,,
2018-02-07 12:00:00+00:00,202.51,293.95,,,
2018-02-07 13:00:00+00:00,204.88,290.98,,,
2018-02-07 14:00:00+00:00,205.7,290.76,,,
2018-02-07 15:00:00+00:00,206.31,331.77,,,
2018-02-07 16:00:00+00:00,205.37,332.95,,,
2018-02-07 17:00:00+00:00,206.53,333.3,,,
2018-02-07 18:00:00+00:00,206.03,332.72,,,
2018-02-07 19:00:00+00:00,206.42,284.77,,,
2018-02-07 20:00:00+00:00,205.87,200.84,,,
2018-02-07 21:00:00+00:00,206.09,73.01,,,
2018-02-07 22:00:00+00:00,205.98,71.03,,,
2018-02-07 23:00:00+00:00,204.6,0.0,,,
2018-02-08 00:00:00+00:00,206.25,0.0,,,
2018-02-08 01:00:00+00:00,205.81,0.0,,,
2018-02-08 02:00:00+00:00,206.69,0.0,,,
2018-02-08 03:00:00+00:00,206.36,0.0,,,
2018-02-08 04:00:00+00:00,207.3,0.59,,,
2018-02-08 05:00:00+00:00,206.42,196.3,,,
2018-02-08 06:00:00+00:00,206.47,247.19,,,
2018-02-08 07:00:00+00:00,204.93,325.71,,,
2018-02-08 08:00:00+00:00,205.37,330.18,,,
2018-02-08 09:00:00+00:00,205.87,329.87,,,
2018-02-08 10:00:00+00:00,204.33,330.18,,,
2018-02-08 11:00:00+00:00,205.43,328.75,,,
2018-02-08 12:00:00+00:00,206.09,329.08,,,
2018-02-08 13:00:00+00:00,205.1,328.4,,,
2018-02-08 14:00:00+00:00,205.92,330.17,,,
2018-02-08 15:00:00+00:00,206.14,333.51,,,
2018-02-08 16:00:00+00:00,206.09,332.0,,,
2018-02-08 17:00:00+00:00,205.98,332.89,,,
2018-02-08 18:00:00+00:00,206.42,330.56,,,
2018-02-08 19:00:00+00:00,206.14,328.42,,,
2018-02-08 20:00:00+00:00,206.25,328.73,,,
2018-02-08 21:00:00+00:00,205.54,85.82,,,
2018-02-08 22:00:00+00:00,206.36,70.46,,,
2018-02-08 23:00:00+00:00,206.14,0.0,,,
2018-02-09 00:00:00+00:00,206.03,0.0,,,
2018-02-09 01:00:00+00:00,206.25,0.0,,,
2018-02-09 02:00:00+00:00,206.09,0.0,,,
2018-02-09 03:00:00+00:00,206.53,0.0,,,
2018-02-09 04:00:00+00:00,206.09,0.43,,,
2018-02-09 05:00:00+00:00,206.64,221.2,,,
2018-02-09 06:00:00+00:00,204.82,281.0,,,
2018-02-09 07:00:00+00:00,205.92,332.92,,,
2018-02-09 08:00:00+00:00,205.26,333.65,,,
2018-02-09 09:00:00+00:00,206.31,333.2,,,
2018-02-09 10:00:00+00:00,206.31,332.72,,,
2018-02-09 11:00:00+00:00,205.59,333.68,,,
2018-02-09 12:00:00+00:00,207.08,333.09,,,
2018-02-09 13:00:00+00:00,206.31,333.0,,,
2018-02-09 14:00:00+00:00,206.75,333.55,,,
2018-02-09 15:00:00+00:00,207.3,333.43,,,
2018-02-09 16:00:00+00:00,206.86,318.66,,,
2018-02-09 17:00:00+00:00,207.19,326.45,,,
2018-02-09 18:00:00+00:00,206.64,332.77,,,
2018-02-09 19:00:00+00:00,206.64,332.74,,,
2018-02-09 20:00:00+00:00,206.25,332.69,,,
2018-02-09 21:00:00+00:00,206.25,171.53,,,
2018-02-09 22:00:00+00:00,206.2,71.38,,,
2018-02-09 23:00:00+00:00,205.48,88.08,,,
2018-02-10 00:00:00+00:00,205.37,0.0,,,
2018-02-10 01:00:00+00:00,205.7,0.0,,,
2018-02-10 02:00:00+00:00,206.69,0.0,,,
2018-02-10 03:00:00+00:00,206.25,0.0,,,
2018-02-10 04:00:00+00:00,206.47,0.0,,,
2018-02-10 05:00:00+00:00,206.2,0.92,,,
2018-02-10 06:00:00+00:00,205.92,150.94,,,
2018-02-10 07:00:00+00:00,206.25,286.34,,,
2018-02-10 08:00:00+00:00,206.91,305.4,,,
2018-02-10 09:00:00+00:00,206.86,312.48,,,
2018-02-10 10:00:00+00:00,206.8,315.17,,,
2018-02-10 11:00:00+00:00,207.08,311.45,,,
2018-02-10 12:00:00+00:00,206.47,307.07,,,
2018-02-10 13:00:00+00:00,206.75,237.39,,,
2018-02-10 14:00:00+00:00,207.24,230.06,,,
2018-02-10 15:00:00+00:00,206.75,278.73,,,
2018-02-10 16:00:00+00:00,206.64,333.6,,,
2018-02-10 17:00:00+00:00,207.13,331.82,,,
2018-02-10 18:00:00+00:00,206.91,329.19,,,
2018-02-10 19:00:00+00:00,206.42,221.33,,,
2018-02-10 20:00:00+00:00,206.8,111.79,,,
2018-02-10 21:00:00+00:00,205.98,95.16,,,
2018-02-10 22:00:00+00:00,205.81,77.09,,,
2018-02-10 23:00:00+00:00,206.36,0.0,,,
2018-02-11 00:00:00+00:00,205.98,0.0,,,
2018-02-11 01:00:00+00:00,206.09,0.0,,,
2018-02-11 02:00:00+00:00,206.42,0.0,,,
2018-02-11 03:00:00+00:00,206.53,0.0,,,
2018-02-11 04:00:00+00:00,206.36,0.0,,,
2018-02-11 05:00:00+00:00,206.36,0.0,,,
2018-02-11 06:00:00+00:00,206.31,1.22,,,
2018-02-11 07:00:00+00:00,205.76,71.3,,,
2018-02-11 08:00:00+00:00,206.69,76.35,,,
2018-02-11 09:00:00+00:00,206.42,92.7,,,
2018-02-11 10:00:00+00:00,205.81,109.89,,,
2018-02-11 11:00:00+00:00,205.48,108.82,,,
